1264101256	20250919	202509	2025	2025.7096											COP	POLICE						COP			1	192	192	19	4	-9.5	10	1	10	-2.75735294117647	0								4	Harni, Jammu and Kashmir, India	IN	IN12	72810	33.6083	74.2083	6201794	4	Harni, Jammu and Kashmir, India	IN	IN12	72810	33.6083	74.2083	6201794	20250919170000	https://indianexpress.com/article/cities/ahmedabad/mothers-of-harni-boat-tragedy-victims-whisked-away-from-viewing-gallery-of-vmc-board-meet-10260048/
1264101257	20250919	202509	2025	2025.7096											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	5	1	5	1.69050715214565	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250919170000	https://www.easternecho.com/article/2025/09/emu-students-host-vigil-to-honor-mississippi-student
1264101258	20250919	202509	2025	2025.7096											CVL	VOTER						CVL			0	036	036	03	1	4.0	4	1	4	-1.53061224489795	0								3	Palmer Lake, Colorado, United States	US	USCO		39.1222	-104.917	204794	3	Palmer Lake, Colorado, United States	US	USCO		39.1222	-104.917	204794	20250919170000	https://gazette.com/2025/09/19/gov-jared-polis-joins-voices-against-buc-ees-in-palmer-lake/
1264101259	20250919	202509	2025	2025.7096											CVL	TRAVELER						CVL			1	036	036	03	1	4.0	2	1	2	3.16027088036118	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Ashland, New Hampshire, United States	US	USNH	NH009	43.6954	-71.6306	865269	20250919170000	https://www.travelandleisure.com/new-hampshire-fall-foliage-train-winnipesaukee-scenic-railroad-11811863
1264101260	20250919	202509	2025	2025.7096											EDU	SCHOOL						EDU			0	033	033	03	1	5.2	2	1	2	-1.79238237490665	0								3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	20250919170000	https://www.mississippivalleypublishing.com/daily_gate/daily_gate/supervisors-discuss-possible-hiring-policy-following-kirk-killing/article_9a5d1d2d-d5a2-4572-ae72-028550494164.html
1264101261	20250919	202509	2025	2025.7096											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	5	1	5	-6.38766519823788	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20250919170000	https://omaha.com/news/nation-world/business/personal-finance/article_9f7e37a3-3d48-53e3-bfa9-684881d24b71.html
1264101262	20250919	202509	2025	2025.7096											EDU	STUDENT						EDU			1	045	045	04	1	5.0	10	1	10	9.04977375565611	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250919170000	https://hellenicnews.com/2025/09/19/greek-night-at-blue-cork-winery-vineyard-unites-community-in-music-dance-and-tradition/
1264101263	20250919	202509	2025	2025.7096											EDU	STUDENT						EDU			0	057	057	05	1	8.0	10	1	10	-5.29695024077046	0								4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	20250919170000	https://www.dailymail.co.uk/debate/article-15115161/JACK-ANDERTON-Housing-illegal-migrants-young-Britons-robbed-future.html
1264101264	20250919	202509	2025	2025.7096											EDU	SCHOOL						EDU			0	057	057	05	1	8.0	2	1	2	-1.79238237490665	0								3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	20250919170000	https://www.mississippivalleypublishing.com/daily_gate/daily_gate/supervisors-discuss-possible-hiring-policy-following-kirk-killing/article_9a5d1d2d-d5a2-4572-ae72-028550494164.html
1264101265	20250919	202509	2025	2025.7096											EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	10	1	10	-2.76625172890733	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250919170000	https://www.flickeringmyth.com/movie-review-the-lost-bus-2025/
1264101266	20250919	202509	2025	2025.7096											EGY	EGYPT	EGY								0	130	130	13	3	-4.4	2	1	2	-7.72532188841202	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250919170000	https://afro.com/black-churches-condemn-kirk/
1264101267	20250919	202509	2025	2025.7096											ELI	ACTOR						ELI			1	045	045	04	1	5.0	8	1	8	5.58659217877095	0								4	Jambur, Western, Gambia	GA	GA05	16441	13.3156	-16.7019	-1200013	4	Jambur, Western, Gambia	GA	GA05	16441	13.3156	-16.7019	-1200013	20250919170000	https://thepoint.gm/africa/gambia/headlines/ambassador-fjc-gambia-ready-to-compete-globally-in-green-hydrogen
1264101268	20250919	202509	2025	2025.7096											ELI	ACTOR						ELI			1	045	045	04	1	5.0	2	1	2	5.58659217877095	0								4	Jambur, Western, Gambia	GA	GA05	16441	13.3156	-16.7019	-1200013	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20250919170000	https://thepoint.gm/africa/gambia/headlines/ambassador-fjc-gambia-ready-to-compete-globally-in-green-hydrogen
1264101269	20250919	202509	2025	2025.7096											ESP	SPAIN	ESP								1	173	173	17	4	-5.0	5	1	5	-10.8695652173913	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919170000	https://slippedisc.com/2025/09/breaking-us-maestro-sues-in-spain-for-unfair-dismissal/
1264101270	20250919	202509	2025	2025.7096											ETH	ETHIOPIA	ETH								0	180	180	18	4	-9.0	4	1	4	-5.29695024077046	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20250919170000	https://www.dailymail.co.uk/debate/article-15115161/JACK-ANDERTON-Housing-illegal-migrants-young-Britons-robbed-future.html
1264101271	20250919	202509	2025	2025.7096											FRA	FRANCE	FRA								1	042	042	04	1	1.9	6	2	6	-3.59439317710996	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250919170000	https://www.ledburyreporter.co.uk/news/national/25481758.third-person-deported-one-one-out-migration-deal-france/
1264101272	20250919	202509	2025	2025.7096											FRA	DIJON	FRA								1	046	046	04	1	7.0	10	1	10	6.74157303370786	0								0								0								20250919170000	https://francetoday.com/uncategorized/secrets-of-dijon-through-the-eyes-of-a-local/
1264101273	20250919	202509	2025	2025.7096											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	-2.66666666666666	0								4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	20250919170000	https://www.johnogroat-journal.co.uk/news/national/man-76-reported-missing-after-setting-off-on-highland-trail-walk-141026/
1264101274	20250919	202509	2025	2025.7096											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-2.66666666666666	0								4	Glenfinnan, Highland, United Kingdom	UK	UKV3	40172	56.8667	-5.45	-2597135	4	Glenfinnan, Highland, United Kingdom	UK	UKV3	40172	56.8667	-5.45	-2597135	20250919170000	https://www.johnogroat-journal.co.uk/news/national/man-76-reported-missing-after-setting-off-on-highland-trail-walk-141026/
1264101275	20250919	202509	2025	2025.7096											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-11.0874200426439	0								4	Hounslow, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.35	-2599107	4	Hounslow, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.35	-2599107	20250919170000	https://www.oxfordmail.co.uk/news/25481808.donald-trump-12-windsor-arrests-made-state-visit/
1264101276	20250919	202509	2025	2025.7096											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	6.35593220338983	0								4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20250919170000	https://www.wharfedaleobserver.co.uk/news/25481741.lishmans-ilkley-named-britains-best-butchers-shop-2025/
1264101277	20250919	202509	2025	2025.7096											GBR	WELSH	GBR								1	111	111	11	3	-2.0	3	1	3	-1.68776371308017	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919170000	https://www.thecollegefix.com/texas-am-president-quits-after-backlash-over-dei-gender-identity-lessons/
1264101278	20250919	202509	2025	2025.7096											GBR	UNITED KINGDOM	GBR								1	163	163	16	4	-8.0	2	1	2	-5.40540540540541	0								1	United Kingdom	UK	UK		54	-4	UK	1	Russia	RS	RS		60	100	RS	20250919170000	https://georgiatoday.ge/uk-imposes-sanctions-on-otar-partskhaladze-and-levan-vasadze/
1264101279	20250919	202509	2025	2025.7096											GBR	UNITED KINGDOM	GBR								1	163	163	16	4	-8.0	2	1	2	-5.40540540540541	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250919170000	https://georgiatoday.ge/uk-imposes-sanctions-on-otar-partskhaladze-and-levan-vasadze/
1264101280	20250919	202509	2025	2025.7096											GBREDU	SCOTLAND	GBR					EDU			1	190	190	19	4	-10.0	5	1	5	-1.73913043478261	0								0								0								20250919170000	https://www.greenocktelegraph.co.uk/news/25481061.dark-television-crews-return-inverclyde-next-week/
1264101281	20250919	202509	2025	2025.7096											GMB	GAMBIAN	GMB								1	100	100	10	3	-5.0	10	1	10	4.92610837438425	0								1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	20250919170000	https://thepoint.gm/africa/gambia/headlines/wanep-calls-on-gambians-to-act-now-for-peace-justice-and-unity
1264101282	20250919	202509	2025	2025.7096											GOV	INTERIM GOVERNMENT						GOV			0	025	025	02	1	-0.3	5	1	5	-4.25531914893617	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250919170000	https://www.thedailystar.net/news/bangladesh/politics/news/fundamentalists-will-gain-if-polls-are-delayed-risking-taliban-style-rule-3989821
1264101283	20250919	202509	2025	2025.7096											GOV	PRIME MINISTER						GOV			1	036	036	03	1	4.0	8	1	8	3.07328605200946	0								4	Brahmapur, Orissa, India	IN	IN21	17811	19.3167	84.7833	-2092315	4	Brahmapur, Orissa, India	IN	IN21	17811	19.3167	84.7833	-2092315	20250919170000	https://pragativadi.com/pm-modi-odisha-visit-on-sept-27-seva-parva-inaugurations-iit-expansions-rail-projects-in-brahmapur/
1264101284	20250919	202509	2025	2025.7096											GOV	CHIEF MINISTER						GOV			1	040	040	04	1	1.0	5	1	5	3.07328605200946	0								4	Brahmapur, Orissa, India	IN	IN21	17811	19.3167	84.7833	-2092315	4	Brahmapur, Orissa, India	IN	IN21	17811	19.3167	84.7833	-2092315	20250919170000	https://pragativadi.com/pm-modi-odisha-visit-on-sept-27-seva-parva-inaugurations-iit-expansions-rail-projects-in-brahmapur/
1264101285	20250919	202509	2025	2025.7096											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	5	1	5	3.07692307692308	0								4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250919170000	https://www.prokerala.com/news/articles/a1676722.html
1264101286	20250919	202509	2025	2025.7096											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	5	1	5	-13.4275618374558	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250919170000	https://talkradio960.com/ixp/36/p/zombie-apocalypse-conplan-8888/
1264101287	20250919	202509	2025	2025.7096											GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	1	1	1	6.33802816901408	0								4	Bhubaneswar, Orissa, India	IN	IN21	70219	20.2333	85.8333	-2091695	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20250919170000	https://pragativadi.com/massive-nasha-mukt-bharat-run-to-mark-pm-modis-birthday-in-bhubaneswar/
1264101288	20250919	202509	2025	2025.7096											GOV	KING						GOV			0	050	050	05	1	3.5	4	1	4	1.62907268170426	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250919170000	https://www.indiatimes.com/trending/bon-appetit-your-majesty-watch-episode-9-online-check-the-release-date-streaming-platforms-for-these-countries-670815.html
1264101289	20250919	202509	2025	2025.7096											GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	2	1	2	-1.73501577287066	0								4	Kathgodam, Uttaranchal, India	IN	IN39	70288	29.2667	79.5333	-2100057	4	Kathgodam, Uttaranchal, India	IN	IN39	70288	29.2667	79.5333	-2100057	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264101290	20250919	202509	2025	2025.7096											GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	3	1	3	-1.73501577287066	0								4	Kosi, India (general), India	IN	IN00	17925	27.8	77.4333	-2101491	4	Kosi, India (general), India	IN	IN00	17925	27.8	77.4333	-2101491	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264101291	20250919	202509	2025	2025.7096											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	10	1	10	-4.25531914893617	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250919170000	https://www.thedailystar.net/news/bangladesh/politics/news/fundamentalists-will-gain-if-polls-are-delayed-risking-taliban-style-rule-3989821
1264101292	20250919	202509	2025	2025.7096											GOV	PRESIDENT						GOV			1	112	112	11	3	-2.0	8	1	8	-0.27397260273972	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250919170000	https://www.upi.com/Top_News/World-News/2025/09/19/turkey-Britain-MI6-Richard-Moore-Russia-Putin-Ukraine/9641758293448/
1264101293	20250919	202509	2025	2025.7096											GRC	RHODES	GRC								0	043	043	04	1	2.8	3	1	3	2.01342281879195	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250919170000	https://www.mlive.com/news/kalamazoo/2025/09/fourth-generation-to-reopen-historic-pumpkin-farm-near-kalamazoo-in-2026.html
1264101294	20250919	202509	2025	2025.7096											GRC	RHODES	GRC								1	046	046	04	1	7.0	6	1	6	2.01342281879195	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250919170000	https://www.mlive.com/news/kalamazoo/2025/09/fourth-generation-to-reopen-historic-pumpkin-farm-near-kalamazoo-in-2026.html
1264101295	20250919	202509	2025	2025.7096											HLH	HOSPITAL						HLH			0	040	040	04	1	1.0	10	1	10	3.46420323325635	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250919170000	https://www.prokerala.com/news/articles/a1676710.html
1264101296	20250919	202509	2025	2025.7096											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-3.65853658536586	0								4	Ubud, Bali, Indonesia	ID	ID02	18585	-8.5098	115.265	-2701757	4	Ubud, Bali, Indonesia	ID	ID02	18585	-8.5098	115.265	-2701757	20250919170000	https://www.dailystar.co.uk/news/world-news/girl-12-mauled-vicious-monkey-35933183
1264101297	20250919	202509	2025	2025.7096											HLH	DOCTOR						HLH			0	100	100	10	3	-5.0	10	1	10	1.50130548302872	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20250919170000	https://www.today.com/popculture/princess-martha-louise-shaman-durek-verrett-relationship-rcna232384
1264101298	20250919	202509	2025	2025.7096											HUN	HUNGARY	HUN								0	182	182	18	4	-9.5	8	1	8	-4.63157894736842	0								4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250919170000	https://dailycaller.com/2025/09/19/trump-antifa-leftist-terrorism-right-wing-leaders-netherlands-hungary/
1264101299	20250919	202509	2025	2025.7096											HUN	HUNGARY	HUN								0	182	182	18	4	-9.5	2	1	2	-4.63157894736842	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250919170000	https://dailycaller.com/2025/09/19/trump-antifa-leftist-terrorism-right-wing-leaders-netherlands-hungary/
1264101300	20250919	202509	2025	2025.7096											IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	051	051	05	1	3.4	20	1	20	3.81034316784518	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20250919170000	https://srilankamirror.com/news/unps-79th-anniversary-event-tomorrow/
1264101301	20250919	202509	2025	2025.7096											IRL	IRELAND	IRL								1	043	043	04	1	2.8	2	1	2	6.46551724137931	0								5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264101302	20250919	202509	2025	2025.7096											ISR	ISRAEL	ISR								0	036	036	03	1	4.0	14	2	14	-2.7603513174404	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250919170000	https://www.wkyufm.org/npr-arts-life/2025-09-19/hollywood-stars-back-boycott-as-israels-minister-targets-film-academy
1264101303	20250919	202509	2025	2025.7096											ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	2	2	-2.7603513174404	0								1	West Bank	WE	WE		31.666667	35.25	WE	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250919170000	https://www.wkyufm.org/npr-arts-life/2025-09-19/hollywood-stars-back-boycott-as-israels-minister-targets-film-academy
1264101304	20250919	202509	2025	2025.7096											ISR	ISRAEL	ISR								1	051	051	05	1	3.4	4	2	4	-2.7603513174404	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250919170000	https://www.wkyufm.org/npr-arts-life/2025-09-19/hollywood-stars-back-boycott-as-israels-minister-targets-film-academy
1264101305	20250919	202509	2025	2025.7096											ISR	ISRAEL	ISR								1	051	051	05	1	3.4	2	2	2	-2.7603513174404	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250919170000	https://www.wkyufm.org/npr-arts-life/2025-09-19/hollywood-stars-back-boycott-as-israels-minister-targets-film-academy
1264101306	20250919	202509	2025	2025.7096											JPN	JAPAN	JPN								1	0874	087	08	2	10.0	10	1	10	-2.77777777777778	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250919170000	https://www.rockdalenewtoncitizen.com/fieldlevel/ben-shelton-shoulder-withdraws-from-japan-open/article_95f4d6da-5342-52ed-8298-71813935ada1.html
1264101307	20250919	202509	2025	2025.7096											JUD	SUPREME COURT						JUD			0	043	043	04	1	2.8	2	1	2	-5.71184995737425	0								3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250919170000	https://chapelboro.com/world-news/what-a-new-poll-shows-about-where-americans-think-the-country-is-heading
1264101308	20250919	202509	2025	2025.7096											JUD	SUPREME COURT						JUD			0	043	043	04	1	2.8	3	1	3	-5.71184995737425	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250919170000	https://chapelboro.com/world-news/what-a-new-poll-shows-about-where-americans-think-the-country-is-heading
1264101309	20250919	202509	2025	2025.7096											KEN	NAIROBI	KEN								0	036	036	03	1	4.0	10	1	10	-3.5827186512118	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250919170000	https://www.thenationalnews.com/news/mena/2025/09/19/syria-discovers-mass-grave-at-site-of-2014-ambush/
1264101310	20250919	202509	2025	2025.7096											LKA	SRI LANKAN	LKA								1	173	173	17	4	-5.0	10	1	10	-6.48148148148148	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20250919170000	https://www.thehindu.com/news/cities/Madurai/police-arrest-2-sri-lankan-fishermen-near-danushkodi/article70071250.ece
