1269923296	20251022	202510	2025	2025.8000											CAN	YUKON	CAN								0	042	042	04	1	1.9	8	1	8	3.45423143350604	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20251022000000	https://www.westerlynews.ca/news/yukon-inspires-vancouver-chamber-choirs-true-north-concert-series-8313980
1269923297	20251022	202510	2025	2025.8000											CAN	BRITISH COLUMBIA	CAN								0	042	042	04	1	1.9	2	1	2	0.96153846153846	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251022000000	https://www.proactiveinvestors.com.au/companies/news/1080829/auking-confirms-potential-carbonatite-extensions-at-myoff-creek-niobium-rare-earths-project-in-canada-1080829.html
1269923298	20251022	202510	2025	2025.8000											CAN	CANADA	CAN								0	112	112	11	3	-2.0	4	1	4	-10.1851851851852	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20251022000000	https://www.westerlynews.ca/news/bc-asks-for-tighter-bail-sentencing-with-proposed-criminal-code-changes-8314529
1269923299	20251022	202510	2025	2025.8000											CAN	CANADA	CAN								0	112	112	11	3	-2.0	2	1	2	-10.1851851851852	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20251022000000	https://www.westerlynews.ca/news/bc-asks-for-tighter-bail-sentencing-with-proposed-criminal-code-changes-8314529
1269923300	20251022	202510	2025	2025.8000											CAN	CANADA	CAN								0	190	190	19	4	-10.0	6	1	6	-10.1851851851852	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20251022000000	https://www.westerlynews.ca/news/bc-asks-for-tighter-bail-sentencing-with-proposed-criminal-code-changes-8314529
1269923301	20251022	202510	2025	2025.8000											CAN	CANADA	CAN								0	190	190	19	4	-10.0	4	1	4	1.20087336244542	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251022000000	https://www.thewhig.com:443/news/sdg-council-briefs-oct-20-2025
1269923302	20251022	202510	2025	2025.8000											CANCVL	CANADA	CAN					CVL			0	043	043	04	1	2.8	4	2	4	-1.30842950028125	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20251022000000	https://www.draytonvalleywesternreview.com:443/life/greater-sudbury-public-library-offers-radon-test-challenge
1269923303	20251022	202510	2025	2025.8000											CHN	BEIJING	CHN								1	046	046	04	1	7.0	4	1	4	-3.31125827814569	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251022000000	https://radaronline.com/p/prince-andrew-britain-top-security-threat-intelligence-agents/
1269923304	20251022	202510	2025	2025.8000											CHN	BEIJING	CHN								1	046	046	04	1	7.0	1	1	1	-3.31125827814569	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251022000000	https://radaronline.com/p/prince-andrew-britain-top-security-threat-intelligence-agents/
1269923305	20251022	202510	2025	2025.8000											CHN	CHINESE	CHN								0	130	130	13	3	-4.4	2	1	2	-0.85227272727273	0								1	China	CH	CH		35	105	CH	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20251022000000	https://monocle.com/business/economics/vietnam-economic-surge-thailand-challenges/
1269923306	20251022	202510	2025	2025.8000											CHN	CHINESE	CHN								0	130	130	13	3	-4.4	8	1	8	-0.85227272727273	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251022000000	https://monocle.com/business/economics/vietnam-economic-surge-thailand-challenges/
1269923307	20251022	202510	2025	2025.8000											COL	COLOMBIA	COL								0	052	052	05	1	3.5	2	1	2	-3.04487179487179	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20251022000000	https://www.hometownregister.com/news/national/colombias-president-embraces-war-of-words-with-trump/article_9723b244-a2f1-594e-a596-880456495964.html
1269923308	20251022	202510	2025	2025.8000											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-10.0427350427351	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20251022000000	https://www.hindustantimes.com/india-news/hc-asks-police-to-not-harass-ola-ceo-others-named-in-abetment-case-101761075353763.html
1269923309	20251022	202510	2025	2025.8000											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-7.81527531083481	0								3	Beaverhead County, Montana, United States	US	USMT		45.1666	-112.918	1719627	3	Beaverhead County, Montana, United States	US	USMT		45.1666	-112.918	1719627	20251022000000	https://www.kxlh.com/news/crime-and-courts/montana-woman-charged-with-homicide-for-the-death-of-her-disabled-son
1269923310	20251022	202510	2025	2025.8000											COP	LAW ENFORCEMENT OFFICER						COP			1	046	046	04	1	7.0	6	1	6	-7.81527531083481	0								3	Beaverhead County, Montana, United States	US	USMT		45.1666	-112.918	1719627	3	Beaverhead County, Montana, United States	US	USMT		45.1666	-112.918	1719627	20251022000000	https://www.kxlh.com/news/crime-and-courts/montana-woman-charged-with-homicide-for-the-death-of-her-disabled-son
1269923311	20251022	202510	2025	2025.8000											COP	DEPUTIES						COP			1	080	080	08	2	5.0	2	1	2	-10.5691056910569	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Slidell, Louisiana, United States	US	USLA	LA103	30.2752	-89.7812	1628241	20251022000000	https://www.wxxv25.com/16-year-old-wanted-in-deadly-shooting-in-slidell-arrested-on-the-coast/
1269923312	20251022	202510	2025	2025.8000											COP	DEPUTIES						COP			1	080	080	08	2	5.0	8	1	8	-10.5691056910569	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251022000000	https://www.wxxv25.com/16-year-old-wanted-in-deadly-shooting-in-slidell-arrested-on-the-coast/
1269923313	20251022	202510	2025	2025.8000											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-8.17610062893081	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.yahoo.com/news/articles/anti-immigrant-protesters-burn-police-223747825.html
1269923314	20251022	202510	2025	2025.8000											COP	BORDER PATROL						COP			1	130	130	13	3	-4.4	40	8	40	-7.14288703191495	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251022000000	https://www.capitalgazette.com/2025/10/21/immigration-canal-street-sweep/
1269923315	20251022	202510	2025	2025.8000											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-10.6060606060606	0								0								0								20251022000000	https://www.pasadenastarnews.com/2025/10/21/father-of-2-year-old-who-drowned-in-barstow-canal-is-charged-with-vehicular-manslaughter/
1269923316	20251022	202510	2025	2025.8000											COP	POLICE						COP			1	180	180	18	4	-9.0	10	1	10	-8.17610062893081	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.yahoo.com/news/articles/anti-immigrant-protesters-burn-police-223747825.html
1269923317	20251022	202510	2025	2025.8000											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	4	1	2	-7.06119704102215	0								3	La Mesa, California, United States	US	USCA		32.7678	-117.023	1660859	3	La Mesa, California, United States	US	USCA		32.7678	-117.023	1660859	20251022000000	https://www.yahoo.com/news/articles/tributes-pour-officer-killed-crash-221941019.html
1269923318	20251022	202510	2025	2025.8000											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	8	2	8	-7.21925133689839	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251022000000	https://www.wyff4.com/article/mass-shootings-data-october-2025/69063825
1269923319	20251022	202510	2025	2025.8000											COP	POLICE OFFICER						COP			1	190	190	19	4	-10.0	2	1	2	-5.90405904059041	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251022000000	https://www.latimes.com/california/story/2025-10-21/25-year-old-officer-killed-by-vehicle-while-assisting-motorists-in-san-diego
1269923320	20251022	202510	2025	2025.8000											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	4	2	4	-7.21925133689839	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251022000000	https://www.wyff4.com/article/mass-shootings-data-october-2025/69063825
1269923321	20251022	202510	2025	2025.8000											CRM	DEALER						CRM			0	046	046	04	1	7.0	6	1	6	0.14673514306676	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20251022000000	https://cleantechnica.com/2025/10/21/energy-independence-with-home-batteries/
1269923322	20251022	202510	2025	2025.8000											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	1.65289256198347	0								0								0								20251022000000	https://www.rappnews.com/news/business/the-fish-camp-store-opens-this-week-at-the-marketplace-sperryville/article_c366db7d-7f34-44ce-ae1a-cdbcb31609b0.html
1269923323	20251022	202510	2025	2025.8000											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	20	2	20	-1.03627792580447	0								0								0								20251022000000	https://metro.co.uk/2025/10/21/murder-investigation-young-girl-found-dead-oxfordshire-village-24488798/
1269923324	20251022	202510	2025	2025.8000											CVL	SCIENTIST						CVL			0	042	042	04	1	1.9	10	1	10	-2.25225225225226	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251022000000	https://pridesource.com/article/drdemetredaskalakis
1269923325	20251022	202510	2025	2025.8000											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	1.65289256198347	0								0								0								20251022000000	https://www.rappnews.com/news/business/the-fish-camp-store-opens-this-week-at-the-marketplace-sperryville/article_c366db7d-7f34-44ce-ae1a-cdbcb31609b0.html
1269923326	20251022	202510	2025	2025.8000											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	22	2	20	-1.30842950028125	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20251022000000	https://www.draytonvalleywesternreview.com:443/life/greater-sudbury-public-library-offers-radon-test-challenge
1269923327	20251022	202510	2025	2025.8000											CVL	HUNTER						CVL			1	043	043	04	1	2.8	10	1	10	1.83823529411764	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20251022000000	https://www.thewrap.com/netflix-kpop-demon-hunters-wont-change-theatrical-strategy/
1269923328	20251022	202510	2025	2025.8000											CVL	ENGINEER						CVL			1	050	050	05	1	3.5	5	1	5	1.67865707434053	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20251022000000	https://finance.yahoo.com/news/brian-armstrong-net-worth-explained-153801493.html
1269923329	20251022	202510	2025	2025.8000											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	15	2	15	1.10192837465565	0								0								0								20251022000000	https://www.rappnews.com/news/business/the-fish-camp-store-opens-this-week-at-the-marketplace-sperryville/article_c366db7d-7f34-44ce-ae1a-cdbcb31609b0.html
1269923330	20251022	202510	2025	2025.8000											CVL	RESIDENTS						CVL			1	100	100	10	3	-5.0	6	1	6	-0.51546391752578	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20251022000000	https://www.durangoherald.com/articles/november-likely-will-be-warmer-drier-for-four-corners-but-expect-swings/
1269923331	20251022	202510	2025	2025.8000											CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	5	1	5	-6.62393162393162	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.moroccoworldnews.com/2025/10/264583/israeli-forces-continue-to-kill-palestinians-despite-gaza-ceasefire/
1269923332	20251022	202510	2025	2025.8000											CVL	IMMIGRANT						CVL			0	173	173	17	4	-5.0	10	1	10	-5.31400966183575	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20251022000000	https://www.yahoo.com/news/articles/ice-arrests-18-people-west-232955785.html
1269923333	20251022	202510	2025	2025.8000											DNK	DENMARK	DNK								1	036	036	03	1	4.0	2	1	2	-1.25	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20251022000000	https://www.proactiveinvestors.com/companies/news/1080826/novo-nordisk-chairman-board-members-step-down-following-governance-dispute-1080826.html
1269923334	20251022	202510	2025	2025.8000											EDU	PROFESSOR						EDU			1	010	010	01	1	0.0	5	1	5	0.26595744680851	0								0								0								20251022000000	https://www.wgrz.com/article/life/food/unapologetic-coffee-opens-new-cafe-at-canisius-university/71-851ade38-35e0-471e-bb18-e09b44fad1e8
1269923335	20251022	202510	2025	2025.8000											EDU	COLLEGE						EDU			1	036	036	03	1	4.0	5	1	5	-8.37520938023451	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251022000000	https://www.newarkadvertiser.co.uk/national/review-says-non-crime-hate-incidents-should-not-be-recorded-by-police-reports-157360/
1269923336	20251022	202510	2025	2025.8000											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	10	1	10	-1.05509964830011	0								0								0								20251022000000	https://www.wilsontimes.com/news/school-board-adopts-cellphone-policy-626fe5f1
1269923337	20251022	202510	2025	2025.8000											EDU	STUDENT						EDU			0	040	040	04	1	1.0	5	1	5	2.68980477223427	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251022000000	https://languagemagazine.com/2025/10/21/improving-outcomes-through-the-power-of-connection/
1269923338	20251022	202510	2025	2025.8000											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	10	1	10	-1.05509964830011	0								0								0								20251022000000	https://www.wilsontimes.com/news/school-board-adopts-cellphone-policy-626fe5f1
1269923339	20251022	202510	2025	2025.8000											EDU	COLLEGE						EDU			1	051	051	05	1	3.4	2	1	2	0	0								1	Afghanistan	AF	AF		33	66	AF	1	Pakistan	PK	PK		30	70	PK	20251022000000	https://www.wgbh.org/news/2025-10-21/just-because-she-won-a-nobel-doesnt-mean-malala-didnt-break-some-rules-in-college
1269923340	20251022	202510	2025	2025.8000											EDU	COLLEGE						EDU			1	051	051	05	1	3.4	1	1	1	0	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251022000000	https://www.wgbh.org/news/2025-10-21/just-because-she-won-a-nobel-doesnt-mean-malala-didnt-break-some-rules-in-college
1269923341	20251022	202510	2025	2025.8000											EDU	STUDENT						EDU			0	051	051	05	1	3.4	5	1	5	2.68980477223427	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251022000000	https://languagemagazine.com/2025/10/21/improving-outcomes-through-the-power-of-connection/
1269923342	20251022	202510	2025	2025.8000											EDU	PROFESSOR						EDU			1	100	100	10	3	-5.0	10	1	10	0.26595744680851	0								0								0								20251022000000	https://www.wgrz.com/article/life/food/unapologetic-coffee-opens-new-cafe-at-canisius-university/71-851ade38-35e0-471e-bb18-e09b44fad1e8
1269923343	20251022	202510	2025	2025.8000											EDU	SCHOOL						EDU			1	173	173	17	4	-5.0	5	1	5	-8.85608856088561	0								0								0								20251022000000	https://jamn957.iheart.com/content/2025-10-21-elementary-school-teacher-alllegedly-sexted-with-girl-he-thought-was-13/
1269923344	20251022	202510	2025	2025.8000											GBR	BRITISH	GBR								0	042	042	04	1	1.9	2	1	2	0.96153846153846	0								4	Seymour Arm, British Columbia, Canada	CA	CA02	154724	51.2333	-118.95	-573443	1	United Kingdom	UK	UK		54	-4	UK	20251022000000	https://www.proactiveinvestors.com.au/companies/news/1080829/auking-confirms-potential-carbonatite-extensions-at-myoff-creek-niobium-rare-earths-project-in-canada-1080829.html
1269923345	20251022	202510	2025	2025.8000											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	6	1	6	0.96153846153846	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251022000000	https://www.proactiveinvestors.com.au/companies/news/1080829/auking-confirms-potential-carbonatite-extensions-at-myoff-creek-niobium-rare-earths-project-in-canada-1080829.html
1269923346	20251022	202510	2025	2025.8000											GBRGOV	WALES	GBR					GOV			1	040	040	04	1	1.0	10	1	10	1.38888888888889	0								4	Frogmore, Windsor and Maidenhead, United Kingdom	UK	UKP9	40133	51.4667	-0.6	-2596592	4	Frogmore, Windsor and Maidenhead, United Kingdom	UK	UKP9	40133	51.4667	-0.6	-2596592	20251022000000	https://radaronline.com/p/king-charles-stripped-prince-andrew-titles-parting-gift-prince-william/
1269923347	20251022	202510	2025	2025.8000											GOV	ADMINISTRATION						GOV			0	013	013	01	1	0.4	6	1	6	-6.59340659340659	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.yahoo.com/news/articles/cold-cells-meagre-meals-palestinian-231241004.html
1269923348	20251022	202510	2025	2025.8000											GOV	ADMINISTRATION						GOV			0	014	014	01	1	0.0	6	1	6	-6.59340659340659	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.yahoo.com/news/articles/cold-cells-meagre-meals-palestinian-231241004.html
1269923349	20251022	202510	2025	2025.8000											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	12	2	12	-3.61024072291239	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20251022000000	https://www.yahoo.com/news/articles/humphreys-denies-smear-campaign-against-232557911.html
1269923350	20251022	202510	2025	2025.8000											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	5	1	5	-3.10786106032907	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251022000000	https://www.dailymail.co.uk/news/article-15214655/Starmers-digital-ID-cards-wont-work.html
1269923351	20251022	202510	2025	2025.8000											GOV	FIRE DEPARTMENT						GOV			1	036	036	03	1	4.0	10	1	10	6.55737704918033	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20251022000000	https://www.yahoo.com/news/articles/fire-department-host-trunk-treat-233500108.html
