1271104301	20241028	202410	2024	2024.8164	FRA	FRANCE	FRA								FRAELI	FRANCE	FRA					ELI			1	051	051	05	1	3.4	5	1	5	3.22580645161291	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251028120000	https://www.allkpop.com/article/2025/10/stray-kids-to-feature-on-dj-snakes-upcoming-album-nomad-with-new-track-in-the-dark
1271104945	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			BGD	BANGLADESH	BGD								1	173	173	17	4	-5.0	2	1	2	-9.87124463519315	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251028120000	https://www.dhakatribune.com/bangladesh/395004/samrat-sentenced-to-life-in-arms-case
1271104946	20251028	202510	2025	2025.8164	GOV	PRIME MINISTER						GOV			BHR	BAHRAIN	BHR								1	040	040	04	1	1.0	1	1	1	9.47368421052632	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20251028120000	https://www.gdnonline.com:443/Details/1367041/HRH-the-Crown-Prince-and-Prime-Minister-meets-with-the-President-of-BACA
1271104947	20251028	202510	2025	2025.8164	GOV	PRIME MINISTER						GOV			BHR	BAHRAIN	BHR								1	040	040	04	1	1.0	1	1	1	9.47368421052632	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20251028120000	https://www.gdnonline.com:443/Details/1367041/HRH-the-Crown-Prince-and-Prime-Minister-meets-with-the-President-of-BACA
1271104948	20251028	202510	2025	2025.8164	GOV	AMBASSADOR						GOV			BLR	REPUBLIC OF BELARUS	BLR								0	017	017	01	1	0.0	2	1	2	1.8018018018018	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20251028120000	https://www.orissapost.com/india-belarus-hold-talks-to-boost-bilateral-ties-across-key-sectors/
1271104949	20251028	202510	2025	2025.8164	GOV	GOVERNMENT						GOV			BUS	INVESTOR						BUS			1	012	012	01	1	-0.4	6	1	6	-3.64583333333334	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251028120000	https://www.businesstimes.com.sg/international/global/blackrock-ceo-larry-fink-says-investors-pile-gold-crypto-global-debt-risks-rise
1271104950	20251028	202510	2025	2025.8164	GOV	AUTHORITIES						GOV			BUS	LANDLORD						BUS			0	030	030	03	1	4.0	10	1	10	-1.81962025316456	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251028120000	https://www.mortgagesolutions.co.uk/news/2025/10/28/the-lowdown-on-the-renters-rights-bill-part-one-whats-changing-and-when/
1271104951	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								1	057	057	05	1	8.0	10	1	10	3.6144578313253	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251028120000	https://www.yahoo.com/news/articles/us-japan-seal-rare-earths-113236251.html
1271104952	20251028	202510	2025	2025.8164	GOV	AUTHORITIES						GOV			CHN	CHINA	CHN								1	100	100	10	3	-5.0	10	1	10	-6.78879310344828	4	Renmin, Liaoning, China	CH	CH19	13182	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	13182	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	13182	40.7703	123.792	11215357	20251028120000	https://www.chinafile.com/reporting-opinion/environment/chinas-stalk-burning-clampdown-shows-limits-of-command-and-control
1271104953	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			CMR	CAMEROON	CMR								1	051	051	05	1	3.4	2	1	2	3.75	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20251028120000	http://www.cameroon-tribune.cm/article.html/73544/fr.html/paul-biya-thanks-cameroonians
1271104954	20251028	202510	2025	2025.8164	GOV	MINIST						GOV			COPGOV	POLICE						COP	GOV		1	012	012	01	1	-0.4	5	1	5	-0.24875621890548	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	20251028120000	https://www.thenational.com.pg/the-people-are-more-important-than-politics/
1271104955	20251028	202510	2025	2025.8164	GOV	RULER						GOV			COPGOV	DEPUTY						COP	GOV		1	046	046	04	1	7.0	5	1	5	2.20750551876379	0								0								0								20251028120000	https://timesofindia.indiatimes.com/world/middle-east/uae-sharjah-offers-tenants-major-relief-50-fee-cut-and-full-fine-waiver-for-expired-lease-contracts/articleshow/124872189.cms
1271104956	20251028	202510	2025	2025.8164	GOV	GOVERNMENT						GOV			CVL	VOTER						CVL			1	014	014	01	1	0.0	10	1	10	2.3972602739726	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251028120000	https://www.thenational.com.pg/west-new-britons-cast-ballots-in-llg-election/
1271104957	20251028	202510	2025	2025.8164	GOV	GOVERNMENT						GOV			CVL	CONSTITUENT						CVL			0	040	040	04	1	1.0	10	1	10	-2.06073752711497	4	Kathmandu Valley, Nepal (general), Nepal	NP	NP00	22353	27.6667	85.35	-1022137	4	Kathmandu Valley, Nepal (general), Nepal	NP	NP00	22353	27.6667	85.35	-1022137	4	Kathmandu Valley, Nepal (general), Nepal	NP	NP00	22353	27.6667	85.35	-1022137	20251028120000	https://thehimalayantimes.com/opinion/climate-change-what-nepals-local-leaders-think-about-it
1271104958	20251028	202510	2025	2025.8164	GOV	ELECTION COMMISSION						GOV			CVL	VOTER						CVL			0	100	100	10	3	-5.0	10	1	10	0.07278020378457	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251028120000	https://indianexpress.com/article/explained/special-intensive-revision-10332008/
1271104959	20251028	202510	2025	2025.8164	GOV	GOVERNMENT						GOV			CVL	VOTER						CVL			1	1041	104	10	3	-5.0	10	1	10	-6.36042402826855	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20251028120000	https://www.mid-day.com/mumbai/mumbai-news/article/he-swallowed-mumbais-treasury-eknath-shinde-responds-to-uddhav-thackerays-anaconda-jibe-23600577
1271104960	20251028	202510	2025	2025.8164	GOV	METEOROLOGICAL DEPARTMENT						GOV			CVL	CITIZEN						CVL			1	130	130	13	3	-4.4	10	1	10	-5.13833992094861	0								0								0								20251028120000	https://www.freepressjournal.in/pune/imd-issues-yellow-alert-for-nashik-as-unseasonal-rains-cause-massive-crop-damage
1271104961	20251028	202510	2025	2025.8164	GOV	HEAD OF STATE						GOV			CVL	VILLAGE						CVL			1	192	192	19	4	-9.5	10	1	10	0	4	Horovlu, C?brayil, Azerbaijan	AJ	AJ14	513	39.4017	47.0966	-2707016	4	Horovlu, C?brayil, Azerbaijan	AJ	AJ14	513	39.4017	47.0966	-2707016	4	Horovlu, C?brayil, Azerbaijan	AJ	AJ14	513	39.4017	47.0966	-2707016	20251028120000	https://www.trend.az/azerbaijan/politics/4109836.html
1271104962	20251028	202510	2025	2025.8164	GOV	FOREIGN MINIST						GOV			CZE	CZECH REPUBLIC	CZE								0	130	130	13	3	-4.4	1	1	1	0.36231884057971	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251028120000	https://bnn-news.com/hungary-plans-to-form-anti-ukrainian-bloc-in-eu-273565
1271104963	20251028	202510	2025	2025.8164	GOV	FOREIGN MINIST						GOV			CZE	CZECH REPUBLIC	CZE								0	130	130	13	3	-4.4	1	1	1	0.36231884057971	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251028120000	https://bnn-news.com/hungary-plans-to-form-anti-ukrainian-bloc-in-eu-273565
1271104964	20251028	202510	2025	2025.8164	GOV	FOREIGN MINIST						GOV			CZE	CZECH REPUBLIC	CZE								0	130	130	13	3	-4.4	1	1	1	0.36231884057971	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20251028120000	https://bnn-news.com/hungary-plans-to-form-anti-ukrainian-bloc-in-eu-273565
1271104965	20251028	202510	2025	2025.8164	GOV	FOREIGN MINIST						GOV			CZE	CZECH REPUBLIC	CZE								0	130	130	13	3	-4.4	1	1	1	0.36231884057971	1	Ukraine	UP	UP		49	32	UP	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20251028120000	https://bnn-news.com/hungary-plans-to-form-anti-ukrainian-bloc-in-eu-273565
1271104966	20251028	202510	2025	2025.8164	GOV	MINIST OF SCIENCE						GOV			EDU	INTELLECTUAL						EDU			0	043	043	04	1	2.8	8	1	8	4.69973890339425	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20251028120000	https://vir.com.vn/intel-reveals-plans-to-expand-operations-in-vietnam-139498.html
1271104967	20251028	202510	2025	2025.8164	GOV	KING						GOV			EST	ESTONIA	EST								1	042	042	04	1	1.9	2	1	2	3.6	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271104968	20251028	202510	2025	2025.8164	GOV	KING						GOV			EST	ESTONIA	EST								1	042	042	04	1	1.9	6	1	6	3.6	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	1	Estonia	EN	EN		59	26	EN	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271104969	20251028	202510	2025	2025.8164	GOV	KING						GOV			EST	ESTONIA	EST								1	042	042	04	1	1.9	2	1	2	3.6	1	Denmark	DA	DA		56	10	DA	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	1	Denmark	DA	DA		56	10	DA	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271104970	20251028	202510	2025	2025.8164	GOV	KING						GOV			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	4	1	4	-0.83798882681564	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20251028120000	https://www.mirror.co.uk/news/royals/king-charles-planned-visit-royal-36144664
1271104971	20251028	202510	2025	2025.8164	GOV	KING						GOV			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	-0.83798882681564	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20251028120000	https://www.mirror.co.uk/news/royals/king-charles-planned-visit-royal-36144664
1271104972	20251028	202510	2025	2025.8164	GOV	MINISTRY						GOV			IDN	NORTH MALUKU	IDN								1	051	051	05	1	3.4	10	1	10	4.21836228287842	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	20251028120000	https://en.antaranews.com/news/388513/north-maluku-to-become-world-spice-hub-under-21-billion-national-push
1271104973	20251028	202510	2025	2025.8164	GOV	MINISTRY						GOV			IDN	INDONESIA	IDN								1	090	090	09	2	-2.0	5	1	5	1.30718954248366	4	Riau, Indonesia (general), Indonesia	ID	ID00	18585	-1.71667	105.933	-2694169	4	Riau, Indonesia (general), Indonesia	ID	ID00	18585	-1.71667	105.933	-2694169	4	Riau, Indonesia (general), Indonesia	ID	ID00	18585	-1.71667	105.933	-2694169	20251028120000	https://en.antaranews.com/news/388433/minister-targets-modernization-of-1582-fishing-vessels
1271104974	20251028	202510	2025	2025.8164	GOV	CABINET						GOV			IND	MAHARASHTRA	IND								1	080	080	08	2	5.0	10	1	10	2.14899713467049	4	Shirpur, Maharashtra, India	IN	IN16	17767	21.35	74.8833	-2111129	4	Shirpur, Maharashtra, India	IN	IN16	17767	21.35	74.8833	-2111129	4	Shirpur, Maharashtra, India	IN	IN16	17767	21.35	74.8833	-2111129	20251028120000	https://www.prokerala.com/news/articles/a1690826.html
1271104975	20251028	202510	2025	2025.8164	GOV	CHIEF MINISTER						GOV			INDGOV	MIZORAM	IND					GOV			1	026	026	02	1	4.0	6	1	6	1.76211453744494	4	Agartala, Tripura, India	IN	IN26	17887	23.8364	91.275	-2088213	4	Agartala, Tripura, India	IN	IN26	17887	23.8364	91.275	-2088213	4	Agartala, Tripura, India	IN	IN26	17887	23.8364	91.275	-2088213	20251028120000	https://morungexpress.com/task-force-discusses-boosting-connectivity-between-bangladesh-ne-strengthening-india-myanmar-thailand-corridor
1271104976	20251028	202510	2025	2025.8164	GOV	CHIEF MINISTER						GOV			INDGOV	MIZORAM	IND					GOV			1	026	026	02	1	4.0	4	1	4	1.76211453744494	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20251028120000	https://morungexpress.com/task-force-discusses-boosting-connectivity-between-bangladesh-ne-strengthening-india-myanmar-thailand-corridor
1271104977	20251028	202510	2025	2025.8164	GOV	CHIEF EXECUTIVE						GOV			IRL	IRELAND	IRL								0	051	051	05	1	3.4	2	1	2	8.07453416149068	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251028120000	https://www.irishtimes.com/business/2025/10/28/finnish-technology-company-aiven-to-create-40-jobs-in-cork-over-three-years/
1271104978	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			ISR	ISRAEL	ISR								0	040	040	04	1	1.0	2	1	2	0.917431192660553	1	India	IN	IN		20	77	IN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251028120000	https://en.antaranews.com/news/388421/indonesia-yet-to-decide-on-brahmos-missile-purchase-defense-ministry
1271104979	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			ISR	ISRAEL	ISR								0	072	072	07	2	8.3	2	1	2	0.917431192660553	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251028120000	https://en.antaranews.com/news/388421/indonesia-yet-to-decide-on-brahmos-missile-purchase-defense-ministry
1271104980	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			ISR	ISRAEL	ISR								0	072	072	07	2	8.3	2	1	2	0.917431192660553	1	India	IN	IN		20	77	IN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251028120000	https://en.antaranews.com/news/388421/indonesia-yet-to-decide-on-brahmos-missile-purchase-defense-ministry
1271104981	20251028	202510	2025	2025.8164	GOV	AUTHORITIES						GOV			ITA	MARCHE	ITA								1	141	141	14	3	-6.5	10	1	10	-1.47991543340381	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	20251028120000	https://www.prokerala.com/news/articles/a1690800.html
1271104982	20251028	202510	2025	2025.8164	GOV	AUTHORITIES						GOV			ITA	MARCHE	ITA								0	141	141	14	3	-6.5	10	1	10	-2.21327967806841	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20251028120000	https://www.prokerala.com/news/articles/a1690817.html
1271104983	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			JPN	JAPAN	JPN								1	042	042	04	1	1.9	1	1	1	0.53763440860215	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251028120000	https://www.dhakatribune.com/world/asia/395010/why-trump-holds-sway-over-southeast-asia
1271104984	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			JPN	JAPAN	JPN								1	042	042	04	1	1.9	1	1	1	0.53763440860215	1	North Korea	KN	KN		40	127	KN	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251028120000	https://www.dhakatribune.com/world/asia/395010/why-trump-holds-sway-over-southeast-asia
1271104985	20251028	202510	2025	2025.8164	GOV	PRIME MINISTER						GOV			JPN	JAPAN	JPN								1	046	046	04	1	7.0	1	1	1	-0.7360672975815	1	Japan	JA	JA		36	138	JA	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20251028120000	https://www.chicagotribune.com/2025/10/28/column-donald-trump-north-korea-kim-jong-un-depetris/
1271104986	20251028	202510	2025	2025.8164	GOV	PRIME MINISTER						GOV			JPN	JAPAN	JPN								1	046	046	04	1	7.0	4	1	4	-0.7360672975815	1	South Korea	KS	KS		37	127.5	KS	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251028120000	https://www.chicagotribune.com/2025/10/28/column-donald-trump-north-korea-kim-jong-un-depetris/
1271104987	20251028	202510	2025	2025.8164	GOV	GOVERNMENT						GOV			JUD	HIGH COURT						JUD			0	046	046	04	1	7.0	8	1	8	0.91911764705882	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	20251028120000	https://www.prokerala.com/news/articles/a1690825.html
1271104988	20251028	202510	2025	2025.8164	GOV	ADMINISTRATION						GOV			JUD	HIGH COURT						JUD			0	090	090	09	2	-2.0	3	1	3	0.91911764705882	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	20251028120000	https://www.prokerala.com/news/articles/a1690825.html
1271104989	20251028	202510	2025	2025.8164	GOV	ADMINISTRATION						GOV			JUD	HIGH COURT						JUD			0	090	090	09	2	-2.0	2	1	2	0.91911764705882	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	20251028120000	https://www.prokerala.com/news/articles/a1690825.html
1271104990	20251028	202510	2025	2025.8164	GOV	CHIEF MINISTER						GOV			JUD	HIGH COURT						JUD			1	100	100	10	3	-5.0	10	1	10	-2.21327967806841	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	20251028120000	https://www.prokerala.com/news/articles/a1690817.html
1271104991	20251028	202510	2025	2025.8164	GOV	ADMINISTRATION						GOV			JUD	HIGH COURT						JUD			0	127	127	12	3	-5.0	5	1	5	0.91911764705882	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20251028120000	https://www.prokerala.com/news/articles/a1690825.html
1271104992	20251028	202510	2025	2025.8164	GOV	MINIST						GOV			LEG	PARLIAMENT						LEG			0	036	036	03	1	4.0	2	1	2	2.79503105590062	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20251028120000	https://bnn-news.com/czech-president-picks-babis-to-form-a-government-273567
1271104993	20251028	202510	2025	2025.8164	GOV	MINIST						GOV			LEG	PARLIAMENT						LEG			0	036	036	03	1	4.0	8	1	8	2.79503105590062	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251028120000	https://bnn-news.com/czech-president-picks-babis-to-form-a-government-273567
1271104994	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			LEG	HOUSE SPEAKER						LEG			1	060	060	06	2	6.0	10	1	10	-6.71378091872791	0								0								0								20251028120000	https://lancasteronline.com/opinion/letters_to_editor/congress-is-complicit-in-the-demolition-of-the-white-house-s-east-wing-letter/article_9f6b2985-1b01-4a47-a3f6-7ee3b76f5a87.html
1271104995	20251028	202510	2025	2025.8164	GOV	KING						GOV			LTU	LITHUANIA	LTU								1	042	042	04	1	1.9	2	1	2	3.6	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	1	Estonia	EN	EN		59	26	EN	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271104996	20251028	202510	2025	2025.8164	GOV	KING						GOV			LTU	LITHUANIA	LTU								1	042	042	04	1	1.9	6	1	6	3.6	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	1	Lithuania	LH	LH		56	24	LH	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271104997	20251028	202510	2025	2025.8164	GOV	KING						GOV			LTU	LITHUANIA	LTU								1	042	042	04	1	1.9	2	1	2	3.6	1	Denmark	DA	DA		56	10	DA	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	1	Denmark	DA	DA		56	10	DA	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271104998	20251028	202510	2025	2025.8164	GOV	KING						GOV			LVA	LATVIA	LVA								1	042	042	04	1	1.9	6	1	3	3.6	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271104999	20251028	202510	2025	2025.8164	GOV	KING						GOV			LVA	LATVIA	LVA								1	042	042	04	1	1.9	10	1	10	3.6	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20251028120000	https://jang.com.pk/en/51049-king-frederik-queen-mary-embark-on-historic-visit-to-latvia-news
1271105000	20251028	202510	2025	2025.8164	GOV	MINISTRY						GOV			MED	WEBSITE						MED			1	020	020	02	1	3.0	5	1	5	4.6242774566474	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20251028120000	https://gulfbusiness.com/saudisation-plan-for-private-sector-accountants-new-rules-set-to-transform-jobs/
1271105001	20251028	202510	2025	2025.8164	GOV	PRESIDENT						GOV			MED	NEWSPAPER						MED			0	040	040	04	1	1.0	2	1	2	-3.60169491525424	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20251028120000	https://www.thecable.ng/newspaper-headlines-10-herders-killed-80-bandits-neutralised-in-kebbi/
1271105002	20251028	202510	2025	2025.8164	GOV	KING						GOV			MED	MEDIA						MED			1	043	043	04	1	2.8	6	1	6	-0.83798882681564	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20251028120000	https://www.mirror.co.uk/news/royals/king-charles-planned-visit-royal-36144664
1271105003	20251028	202510	2025	2025.8164	GOV	JUNTA CHIEF						GOV			MMR	MYANMAR	MMR								0	040	040	04	1	1.0	10	1	10	2.33160621761658	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251028120000	https://www.malaymail.com/news/malaysia/2025/10/28/from-cutting-tariff-deals-to-shaping-trump-xi-talks-why-is-the-47th-asean-summit-the-blocs-largest-in-history-a-diplomatic-win/196354
