1269808040	20241021	202410	2024	2024.7973	BUS	COMPANY						BUS			MNCKOR	SAMSUNG	KOR					MNC			0	080	080	08	2	5.0	10	1	10	1.44927536231885	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20251021120000	https://www.sammobile.com/news/exynos-2600-might-finally-deliver-the-breakthrough-samsungs-been-chasing/
1269808877	20251021	202510	2025	2025.7973	IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			PER	PERU	PER								0	020	020	02	1	3.0	2	1	2	0.18382352941176	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251021120000	https://www.news18.com/india/beyond-borders-decoding-indias-push-to-make-rupee-a-trade-powerhouse-ws-kl-9649929.html
1269808878	20251021	202510	2025	2025.7973	IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			PER	PERU	PER								0	020	020	02	1	3.0	8	1	8	0.18382352941176	1	Oman	MU	MU		21	57	MU	1	Peru	PE	PE		-10	-76	PE	1	India	IN	IN		20	77	IN	20251021120000	https://www.news18.com/india/beyond-borders-decoding-indias-push-to-make-rupee-a-trade-powerhouse-ws-kl-9649929.html
1269808879	20251021	202510	2025	2025.7973	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			RUS	RUSSIAN	RUS								0	071	071	07	2	7.4	1	1	1	2.10526315789474	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Russia	RS	RS		60	100	RS	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251021120000	https://thesun.my/world-news/ukraine-and-european-allies-back-peace-talks-based-on-current-frontline-DG15133330
1269808880	20251021	202510	2025	2025.7973	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			RUS	RUSSIAN	RUS								0	071	071	07	2	7.4	1	1	1	2.10526315789474	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251021120000	https://thesun.my/world-news/ukraine-and-european-allies-back-peace-talks-based-on-current-frontline-DG15133330
1269808881	20251021	202510	2025	2025.7973	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			RUSGOVBUS	RUSSIAN	RUS					GOV	BUS		0	071	071	07	2	7.4	4	1	4	2.10526315789474	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Russia	RS	RS		60	100	RS	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251021120000	https://thesun.my/world-news/ukraine-and-european-allies-back-peace-talks-based-on-current-frontline-DG15133330
1269808882	20251021	202510	2025	2025.7973	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			RUSGOVBUS	RUSSIA	RUS					GOV	BUS		0	071	071	07	2	7.4	2	1	2	2.10526315789474	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251021120000	https://thesun.my/world-news/ukraine-and-european-allies-back-peace-talks-based-on-current-frontline-DG15133330
1269808883	20251021	202510	2025	2025.7973	IGOEUREEC	THE EU	EUR	EEC				IGO			SVK	SLOVAKIA	SVK								0	050	050	05	1	3.5	5	1	5	-1.36482939632546	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251021120000	https://www.rferl.org/a/eu-sanctions-russia-ukraine/33565536.html
1269808884	20251021	202510	2025	2025.7973	IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			SVK	SLOVAKIA	SVK								1	111	111	11	3	-2.0	1	1	1	-8.68167202572346	1	Hungary	HU	HU		47	20	HU	4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	20251021120000	https://www.nbcnews.com/world/europe/slovakia-robert-fico-attacker-convicted-terrorism-assassination-rcna238830
1269808885	20251021	202510	2025	2025.7973	IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			SVK	SLOVAKIA	SVK								1	111	111	11	3	-2.0	1	1	1	-8.68167202572346	1	Russia	RS	RS		60	100	RS	1	Hungary	HU	HU		47	20	HU	1	United States	US	US		39.828175	-98.5795	US	20251021120000	https://www.nbcnews.com/world/europe/slovakia-robert-fico-attacker-convicted-terrorism-assassination-rcna238830
1269808886	20251021	202510	2025	2025.7973	IGOEUREECGOV	EUROPEAN COMMISSION	EUR	EEC				IGO	GOV		BEL	BRUSSELS	BEL								1	040	040	04	1	1.0	10	1	10	2.40963855421687	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251021120000	https://www.giornaledibrescia.it/italia-e-estero/von-der-leyen-intensificare-sforzi-sul-patto-migrazione-qfywk2zn
1269808887	20251021	202510	2025	2025.7973	IGOEUREECGOV	EUROPEAN COMMISSION	EUR	EEC				IGO	GOV		EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	2.40963855421687	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251021120000	https://www.giornaledibrescia.it/italia-e-estero/von-der-leyen-intensificare-sforzi-sul-patto-migrazione-qfywk2zn
1269808888	20251021	202510	2025	2025.7973	IGOREFIOM	INTERNATIONAL ORGANIZATION FOR MIGRATION		IOM				IGO	REF		SDN	KHARTOUM	SDN								1	042	042	04	1	1.9	10	1	10	-1.50659133709982	4	Tawila, Shamal Darfur, Sudan	SU	SU55	37080	13.5	24.9	-15004	4	Tawila, Shamal Darfur, Sudan	SU	SU55	37080	13.5	24.9	-15004	4	Tawila, Shamal Darfur, Sudan	SU	SU55	37080	13.5	24.9	-15004	20251021120000	https://www.miragenews.com/iom-urges-aid-as-khartoum-returns-exceed-1-1554725/
1269808889	20251021	202510	2025	2025.7973	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	036	036	03	1	4.0	8	1	8	4.97382198952879	1	China	CH	CH		35	105	CH	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20251021120000	https://www.theborneopost.com/2025/10/21/pm-anwar-malaysia-to-strengthen-aseans-central-role-at-upcoming-rcep-summit/
1269808890	20251021	202510	2025	2025.7973	IGOSEAASN	ASEAN	SEA	ASN				IGO													0	036	036	03	1	4.0	10	1	10	0.862068965517241	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20251021120000	https://thesun.my/malaysia-news/putin-considers-attending-asean-summit-russian-deputy-pm-confirmed-for-now-MG15131386
1269808891	20251021	202510	2025	2025.7973	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	040	040	04	1	1.0	3	1	3	4.15879017013232	1	China	CH	CH		35	105	CH	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20251021120000	https://www.theborneopost.com/2025/10/21/47th-asean-summit-anwar-to-discuss-trade-regional-peace-and-gaza-crisis-with-trump/
1269808892	20251021	202510	2025	2025.7973	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	040	040	04	1	1.0	1	1	1	4.15879017013232	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20251021120000	https://www.theborneopost.com/2025/10/21/47th-asean-summit-anwar-to-discuss-trade-regional-peace-and-gaza-crisis-with-trump/
1269808893	20251021	202510	2025	2025.7973	IGOSEAASN	ASEAN	SEA	ASN				IGO			MYS	KUALA LUMPUR	MYS								0	040	040	04	1	1.0	5	1	5	4.15879017013232	1	China	CH	CH		35	105	CH	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20251021120000	https://www.theborneopost.com/2025/10/21/47th-asean-summit-anwar-to-discuss-trade-regional-peace-and-gaza-crisis-with-trump/
1269808894	20251021	202510	2025	2025.7973	IGOUNO	UNITED NATIONS		UNO				IGO													1	036	036	03	1	4.0	8	1	8	1.59744408945687	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251021120000	https://www.theglobeandmail.com/business/article-concordia-university-invests-25-million-in-social-impact-fund/
1269808895	20251021	202510	2025	2025.7973	IGOUNO	UNITED NATIONS		UNO				IGO													1	036	036	03	1	4.0	2	1	2	1.59744408945687	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251021120000	https://www.theglobeandmail.com/business/article-concordia-university-invests-25-million-in-social-impact-fund/
1269808896	20251021	202510	2025	2025.7973	IGOUNO	UN SECURITY COUNCIL		UNO				IGO													0	111	111	11	3	-2.0	8	1	8	2.33281493001556	4	Ras Laffan, Al Khawr, Qatar	QA	QA04	25307	25.9086	51.5783	-785460	0								4	Ras Laffan, Al Khawr, Qatar	QA	QA04	25307	25.9086	51.5783	-785460	20251021120000	https://thepeninsulaqatar.com/article/21/10/2025/amir-inaugurates-54th-ordinary-session-of-shura-council
1269808897	20251021	202510	2025	2025.7973	IGOUNO	UN SECURITY COUNCIL		UNO				IGO													0	111	111	11	3	-2.0	2	1	2	2.33281493001556	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20251021120000	https://thepeninsulaqatar.com/article/21/10/2025/amir-inaugurates-54th-ordinary-session-of-shura-council
1269808898	20251021	202510	2025	2025.7973	IGOUNO	THE SECURITY COUNCIL		UNO				IGO													0	120	120	12	3	-4.0	5	1	5	3.23834196891192	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Barrot, Auvergne, France	FR	FR98	16248	46.1026	2.76841	-1410496	20251021120000	https://allafrica.com/stories/202510210244.html
1269808899	20251021	202510	2025	2025.7973	IGOUNO	UNITED NATIONS		UNO				IGO			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	8	1	8	-4.02684563758389	4	Atrato, Magdalena, Colombia	CO	CO38	14011	10.0667	-74.2	-577720	4	Atrato, Magdalena, Colombia	CO	CO38	14011	10.0667	-74.2	-577720	4	Atrato, Magdalena, Colombia	CO	CO38	14011	10.0667	-74.2	-577720	20251021120000	https://www.circleofblue.org/newsletter/the-stream-october-21-2025-poor-water-quality-in-crisis-zones-undermines-malnutrition-treatments-researchers-warn/
1269808900	20251021	202510	2025	2025.7973	IGOUNO	UNITED NATIONS		UNO				IGO			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	2	1	2	-4.02684563758389	4	Abdulmajid, An Nil al Abya?, Sudan	SU	SU41	37151	14.7667	32.7667	-89	4	Atrato, Magdalena, Colombia	CO	CO38	14011	10.0667	-74.2	-577720	4	Atrato, Magdalena, Colombia	CO	CO38	14011	10.0667	-74.2	-577720	20251021120000	https://www.circleofblue.org/newsletter/the-stream-october-21-2025-poor-water-quality-in-crisis-zones-undermines-malnutrition-treatments-researchers-warn/
1269808901	20251021	202510	2025	2025.7973	IGOUNO	THE UN		UNO				IGO			ISR	ISRAEL	ISR								0	020	020	02	1	3.0	2	1	2	-5.72916666666667	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021120000	https://www.motherjones.com/politics/2025/10/devastated-israel-gaza-ecocide-environmental-crisis-un-report/
1269808902	20251021	202510	2025	2025.7973	IGOUNO	THE UN		UNO				IGO			ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-5.72916666666667	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021120000	https://www.motherjones.com/politics/2025/10/devastated-israel-gaza-ecocide-environmental-crisis-un-report/
1269808903	20251021	202510	2025	2025.7973	IGOUNO	THE SECURITY COUNCIL		UNO				IGO			LEG	GENERAL ASSEMBLY						LEG			0	010	010	01	1	0.0	10	1	10	3.23834196891192	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251021120000	https://allafrica.com/stories/202510210244.html
1269808904	20251021	202510	2025	2025.7973	IGOUNO	THE SECURITY COUNCIL		UNO				IGO			LEG	GENERAL ASSEMBLY						LEG			0	057	057	05	1	8.0	10	1	10	3.23834196891192	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251021120000	https://allafrica.com/stories/202510210244.html
1269808905	20251021	202510	2025	2025.7973	IGOUNO	UNITED NATIONS		UNO				IGO			MED	TELEVISION						MED			1	046	046	04	1	7.0	10	1	10	3.23834196891192	4	Barrot, Auvergne, France	FR	FR98	16248	46.1026	2.76841	-1410496	4	Barrot, Auvergne, France	FR	FR98	16248	46.1026	2.76841	-1410496	4	Barrot, Auvergne, France	FR	FR98	16248	46.1026	2.76841	-1410496	20251021120000	https://allafrica.com/stories/202510210244.html
1269808906	20251021	202510	2025	2025.7973	IGOUNO	THE UN		UNO				IGO			PSE	GAZA	PSE								0	020	020	02	1	3.0	1	1	1	-5.72916666666667	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021120000	https://www.motherjones.com/politics/2025/10/devastated-israel-gaza-ecocide-environmental-crisis-un-report/
1269808907	20251021	202510	2025	2025.7973	IGOUNO	THE UN		UNO				IGO			PSE	GAZA	PSE								0	036	036	03	1	4.0	1	1	1	-5.72916666666667	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021120000	https://www.motherjones.com/politics/2025/10/devastated-israel-gaza-ecocide-environmental-crisis-un-report/
1269808908	20251021	202510	2025	2025.7973	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH												0	020	020	02	1	3.0	4	1	4	-1.99409158050221	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021120000	https://www.news18.com/india/finding-it-difficult-to-breathe-here-are-masks-to-protect-you-from-delhis-hazardous-air-ws-l-9649485.html
1269808909	20251021	202510	2025	2025.7973	IND	DELHI	IND																		0	014	014	01	1	0.0	6	1	6	-1.99409158050221	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021120000	https://www.news18.com/india/finding-it-difficult-to-breathe-here-are-masks-to-protect-you-from-delhis-hazardous-air-ws-l-9649485.html
1269808910	20251021	202510	2025	2025.7973	IND	BIHAR	IND																		0	020	020	02	1	3.0	1	1	1	-5.80431177446103	4	Danapur, Bihar, India	IN	IN34	17628	25.6333	85.05	-2093940	0								4	Danapur, Bihar, India	IN	IN34	17628	25.6333	85.05	-2093940	20251021120000	https://indianexpress.com/article/india/prashant-kishor-claims-top-bjp-leadership-led-by-amit-shah-dharmendra-pradhan-intimidated-his-candidates-into-withdrawing-10318847/
1269808911	20251021	202510	2025	2025.7973	IND	ASSAM	IND																		1	040	040	04	1	1.0	10	2	10	0.58481532147743	0								0								0								20251021120000	https://morungexpress.com/tension-at-assam-meghalaya-border-eases-paddy-harvesting-begins-after-peace-meeting
1269808912	20251021	202510	2025	2025.7973	IND	BIHAR	IND																		1	110	110	11	3	-2.0	2	1	2	-1.00250626566416	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	0								4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	20251021120000	http://www.bignewsnetwork.com/news/278648266/mahagathbandhan-is-on-the-verge-of-collapse-even-before-it-formed-bjp-dinesh-sharma
1269808913	20251021	202510	2025	2025.7973	IND	BIHAR	IND																		1	111	111	11	3	-2.0	2	1	1	-0.70126227208977	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251021120000	https://timesofindia.indiatimes.com/india/bihar-elections-why-nitish-and-tejashwi-still-call-the-shots-can-prashant-kishor-break-the-two-front-curse/articleshow/124720364.cms
1269808914	20251021	202510	2025	2025.7973	IND	MIZORAM	IND								BGD	BANGLADESH	BGD								1	075	075	07	2	7.0	10	1	10	-3.74331550802139	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251021120000	https://morungexpress.com/mizoram-biometric-details-collected-of-over-43-pc-per-cent-of-nearly-31300-myanmar-refugees
1269808915	20251021	202510	2025	2025.7973	IND	MUMBAI	IND								BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	2	1	2	7.38786279683377	4	Loni, Uttar Pradesh, India	IN	IN36	17911	28.75	77.2833	-2102794	4	Loni, Uttar Pradesh, India	IN	IN36	17911	28.75	77.2833	-2102794	4	Loni, Uttar Pradesh, India	IN	IN36	17911	28.75	77.2833	-2102794	20251021120000	https://www.prokerala.com/news/articles/a1688262.html
1269808916	20251021	202510	2025	2025.7973	IND	NAGALAND	IND								COP	POLICE PERSONNEL						COP			0	017	017	01	1	0.0	6	1	6	2.77777777777777	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20251021120000	https://www.prokerala.com/news/articles/a1688250.html
1269808917	20251021	202510	2025	2025.7973	IND	MANIPUR	IND								COP	POLICEMEN						COP			0	017	017	01	1	0.0	2	1	2	2.77777777777777	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20251021120000	https://www.prokerala.com/news/articles/a1688250.html
1269808918	20251021	202510	2025	2025.7973	IND	MANIPUR	IND								COP	POLICEMEN						COP			0	017	017	01	1	0.0	4	1	4	2.77777777777777	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20251021120000	https://www.prokerala.com/news/articles/a1688250.html
1269808919	20251021	202510	2025	2025.7973	IND	CHENNAI	IND								CVL	TRAVELER						CVL			1	051	051	05	1	3.4	6	1	6	4.86486486486487	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20251021120000	https://newstodaynet.com/2025/10/21/missing-passengers-watch-traced-in-44-minutes-using-railmadad-app/
1269808920	20251021	202510	2025	2025.7973	IND	CHENNAI	IND								CVL	TRAVELER						CVL			1	060	060	06	2	6.0	6	1	6	4.86486486486487	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20251021120000	https://newstodaynet.com/2025/10/21/missing-passengers-watch-traced-in-44-minutes-using-railmadad-app/
1269808921	20251021	202510	2025	2025.7973	IND	BIHAR	IND								CVL	CONSTITUENT						CVL			1	110	110	11	3	-2.0	2	1	2	-2.27272727272727	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251021120000	https://newstodaynet.com/2025/10/21/rjd-releases-list-of-143-candidates-congress-to-contest-61/
1269808922	20251021	202510	2025	2025.7973	IND	TAMIL NADU	IND								GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	4	1	4	12.5827814569536	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20251021120000	https://newstodaynet.com/2025/10/21/ilaiyaraaja-announces-new-symphony/
1269808923	20251021	202510	2025	2025.7973	IND	TAMIL NADU	IND								GOV	GOVERNMENT						GOV			1	070	070	07	2	7.0	4	1	4	12.5827814569536	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20251021120000	https://newstodaynet.com/2025/10/21/ilaiyaraaja-announces-new-symphony/
1269808924	20251021	202510	2025	2025.7973	IND	DELHI	IND								IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		0	020	020	02	1	3.0	6	1	6	-1.99409158050221	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021120000	https://www.news18.com/india/finding-it-difficult-to-breathe-here-are-masks-to-protect-you-from-delhis-hazardous-air-ws-l-9649485.html
1269808925	20251021	202510	2025	2025.7973	IND	JHARKHAND	IND								INDCOP	JHARKHAND	IND					COP			1	017	017	01	1	0.0	10	1	10	-2.77777777777777	0								0								0								20251021120000	https://www.moneycontrol.com/city/jharkhand-police-honour-its-personnel-who-gave-their-lives-in-line-of-duty-article-13626380.html
1269808926	20251021	202510	2025	2025.7973	IND	NEW DELHI	IND								MIL	NAVY						MIL			1	040	040	04	1	1.0	6	1	6	1.06100795755968	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251021120000	https://www.prokerala.com/news/articles/a1688261.html
1269808927	20251021	202510	2025	2025.7973	IND	BHARAT	IND								MIL	AIR FORCE						MIL			0	046	046	04	1	7.0	8	1	8	2.11180124223603	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	20251021120000	https://www.theweek.in/news/defence/2025/10/21/cms-02-satellite-launch-likely-in-november-why-this-is-a-major-upgrade-for-indian-navys-operations-maritime-defence.html
1269808928	20251021	202510	2025	2025.7973	IND	LUCKNOW	IND								OPP	THE OPPOSITION						OPP			1	111	111	11	3	-2.0	2	1	2	-1.00250626566416	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	20251021120000	http://www.bignewsnetwork.com/news/278648266/mahagathbandhan-is-on-the-verge-of-collapse-even-before-it-formed-bjp-dinesh-sharma
1269808929	20251021	202510	2025	2025.7973	INDCOP	JHARKHAND	IND					COP			COP	POLICE						COP			1	017	017	01	1	0.0	20	1	10	-2.77777777777777	0								0								0								20251021120000	https://www.moneycontrol.com/city/jharkhand-police-honour-its-personnel-who-gave-their-lives-in-line-of-duty-article-13626380.html
1269808930	20251021	202510	2025	2025.7973	INDCOP	JHARKHAND	IND					COP			IND	JHARKHAND	IND								1	051	051	05	1	3.4	10	1	10	-2.77777777777777	0								0								0								20251021120000	https://www.moneycontrol.com/city/jharkhand-police-honour-its-personnel-who-gave-their-lives-in-line-of-duty-article-13626380.html
1269808931	20251021	202510	2025	2025.7973	INDGOV	TAMIL NADU	IND					GOV													1	051	051	05	1	3.4	2	1	2	12.5827814569536	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20251021120000	https://newstodaynet.com/2025/10/21/ilaiyaraaja-announces-new-symphony/
1269808932	20251021	202510	2025	2025.7973	INDGOV	TAMIL NADU	IND					GOV													1	070	070	07	2	7.0	2	1	2	12.5827814569536	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20251021120000	https://newstodaynet.com/2025/10/21/ilaiyaraaja-announces-new-symphony/
1269808933	20251021	202510	2025	2025.7973	INDGOV	ARUNACHAL PRADESH	IND					GOV			COP	POLICEMEN						COP			1	017	017	01	1	0.0	2	1	2	2.77777777777777	4	Khandu, Rajasthan, India	IN	IN24	17742	23.4667	74.5333	-2100529	4	Khandu, Rajasthan, India	IN	IN24	17742	23.4667	74.5333	-2100529	4	Khandu, Rajasthan, India	IN	IN24	17742	23.4667	74.5333	-2100529	20251021120000	https://www.prokerala.com/news/articles/a1688250.html
1269808934	20251021	202510	2025	2025.7973	INDGOV	ARUNACHAL PRADESH	IND					GOV			COP	POLICEMEN						COP			1	017	017	01	1	0.0	8	1	8	2.77777777777777	4	Khandu, Rajasthan, India	IN	IN24	17742	23.4667	74.5333	-2100529	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251021120000	https://www.prokerala.com/news/articles/a1688250.html
