1270883168	20241027	202410	2024	2024.8137	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-6.06060606060606	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20251027104500	https://balkaninsight.com/2025/10/27/moving-albanian-drug-money-on-trust-or-in-crypto/
1270883991	20251027	202510	2025	2025.8137	GOV	CHIEF MINISTER						GOV			IND	MADHYA PRADESH	IND								1	051	051	05	1	3.4	6	1	6	7.95755968169761	4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	20251027104500	https://www.thehitavada.com/Encyc/2025/10/27/cm-dr-yadav-lauds-transformative-role-of-women-in-states-economic-social-landscape.html
1270883992	20251027	202510	2025	2025.8137	GOV	CHIEF MINISTER						GOV			IND	BIHAR	IND								1	111	111	11	3	-2.0	5	1	5	-0.35211267605634	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251027104500	https://www.thehitavada.com/Encyc/2025/10/27/waqf-act-will-be-thrown-into-dustbin-if-india-bloc-wins.html
1270883993	20251027	202510	2025	2025.8137	GOV	SOLICITOR GENERAL						GOV			INDJUD	DELHI	IND					JUD			1	010	010	01	1	0.0	1	1	1	-0.77220077220077	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20251027104500	https://www.nationalheraldindia.com/national/sunali-repatriation-centre-moves-supreme-court-against-calcutta-high-court
1270883994	20251027	202510	2025	2025.8137	GOV	KING						GOV			ITA	ITALY	ITA								1	172	172	17	4	-5.0	2	1	2	1.62308385933273	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20251027104500	https://www.restaurantonline.co.uk/Article/2025/10/24/chef-jess-shadbolt-on-her-new-york-restaurant-king/
1270883995	20251027	202510	2025	2025.8137	GOV	SOLICITOR GENERAL						GOV			JUD	HIGH COURT						JUD			1	010	010	01	1	0.0	2	1	2	-0.77220077220077	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20251027104500	https://www.nationalheraldindia.com/national/sunali-repatriation-centre-moves-supreme-court-against-calcutta-high-court
1270883996	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			KEN	KENYA	KEN								0	030	030	03	1	4.0	2	1	2	-2.20883534136546	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20251027104500	https://www.the-star.co.ke/news/2025-10-27-illicit-money-flows-kenya-fails-to-exit-global-watch-list
1270883997	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			KHM	CAMBODIA	KHM								1	040	040	04	1	1.0	4	1	4	7.46268656716417	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20251027104500	https://www.gdnonline.com:443/Details/1366914
1270883998	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			KHM	CAMBODIA	KHM								1	040	040	04	1	1.0	1	1	1	7.46268656716417	1	Cambodia	CB	CB		13	105	CB	1	Thailand	TH	TH		15	100	TH	1	Cambodia	CB	CB		13	105	CB	20251027104500	https://www.gdnonline.com:443/Details/1366914
1270883999	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			LAO	LAOS	LAO								1	040	040	04	1	1.0	10	1	10	5.19480519480519	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884000	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			LAO	LAOS	LAO								1	043	043	04	1	2.8	5	1	5	5.19480519480519	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884001	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			LAO	LAOS	LAO								1	046	046	04	1	7.0	1	1	1	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884002	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			LAO	LAOS	LAO								1	046	046	04	1	7.0	4	1	4	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	1	Indonesia	ID	ID		-5	120	ID	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884003	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			LAO	LAOS	LAO								1	046	046	04	1	7.0	5	1	5	5.19480519480519	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884004	20251027	202510	2025	2025.8137	GOV	DIRECTOR GENERAL						GOV			LBN	LEBANON	LBN								1	040	040	04	1	1.0	6	1	4	6.28183361629881	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20251027104500	https://www.miragenews.com/lebanon-digitizes-social-security-for-new-1558260/
1270884005	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			MNCMYS	PETRONAS	MYS					MNC			0	040	040	04	1	1.0	10	1	10	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884006	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			MYS	MALAYSIA	MYS								0	042	042	04	1	1.9	4	1	4	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884007	20251027	202510	2025	2025.8137	GOV	PRIME MINISTER						GOV			MYS	MALAYSIA	MYS								0	042	042	04	1	1.9	1	1	1	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270884008	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			NGA	NIGERIA	NGA								1	013	013	01	1	0.4	2	1	2	4.27350427350428	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20251027104500	https://dailypost.ng/2025/10/27/tinubus-fiscal-revolution-rebuilding-nigeria-brick-by-brick-lagos-apc/
1270884009	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			NGA	NIGERIA	NGA								1	051	051	05	1	3.4	2	1	2	4.27350427350428	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20251027104500	https://dailypost.ng/2025/10/27/tinubus-fiscal-revolution-rebuilding-nigeria-brick-by-brick-lagos-apc/
1270884010	20251027	202510	2025	2025.8137	GOV	FOREIGN MINIST						GOV			PAK	ISLAMABAD	PAK								1	010	010	01	1	0.0	2	1	2	-4.36974789915967	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251027104500	https://dunyanews.tv/en/Pakistan/914337-dar-calls-for-immediate-peaceful-resolution-of-kashmir-issue-under-un-
1270884011	20251027	202510	2025	2025.8137	GOV	GOVERNOR						GOV			PAK	PAKISTAN	PAK								1	038	038	03	1	7.0	2	1	2	-2.14797136038186	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251027104500	https://thefrontierpost.com/kp-governor-urges-pm-to-lift-unconstitutional-wheat-supply-curbs/
1270884012	20251027	202510	2025	2025.8137	GOV	GOVERNMENT						GOV			PAK	PAKISTAN	PAK								1	040	040	04	1	1.0	4	1	4	4.58015267175573	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20251027104500	https://dunyanews.tv/en/Pakistan/914376-mqm-welcomes-decision-to-hold-local-govt-elections-in-punjab
1270884013	20251027	202510	2025	2025.8137	GOV	GOVERNOR						GOV			PAKGOV	PAKISTAN	PAK					GOV			1	038	038	03	1	7.0	2	1	2	-2.14797136038186	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251027104500	https://thefrontierpost.com/kp-governor-urges-pm-to-lift-unconstitutional-wheat-supply-curbs/
1270884014	20251027	202510	2025	2025.8137	GOV	EMBASSY						GOV			PHL	FILIPINO	PHL								0	060	060	06	2	6.0	6	1	6	-4.76190476190477	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20251027104500	https://mindanaoexaminer.com/ph-evacuates-6-filipinos-thai-from-tripoli/
1270884015	20251027	202510	2025	2025.8137	GOV	EMBASSY						GOV			PHL	FILIPINO	PHL								0	060	060	06	2	6.0	2	1	2	-4.76190476190477	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20251027104500	https://mindanaoexaminer.com/ph-evacuates-6-filipinos-thai-from-tripoli/
1270884016	20251027	202510	2025	2025.8137	GOV	EMBASSY						GOV			PHL	PHILIPPINE	PHL								0	060	060	06	2	6.0	2	1	2	-4.76190476190477	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20251027104500	https://mindanaoexaminer.com/ph-evacuates-6-filipinos-thai-from-tripoli/
1270884017	20251027	202510	2025	2025.8137	GOV	CHIEF MINISTER						GOV			PTY	PARTY LEADER									1	051	051	05	1	3.4	10	1	10	4.71698113207547	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20251027104500	https://www.thehitavada.com/Encyc/2025/10/27/cm-gets-grand-welcome-graces-several-events.html
1270884018	20251027	202510	2025	2025.8137	GOV	GOVERNOR						GOV			PTY	DEMOCRATIC PARTY									1	120	120	12	3	-4.0	10	1	10	-0.4040404040404	0								0								0								20251027104500	https://www.premiumtimesng.com/regional/north-central/831026-i-am-under-pressure-to-join-apc-gov-mutfwang.html
1270884019	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-0.7380073800738	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20251027104500	https://charter97.org/en/news/2025/10/27/660698/
1270884020	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	6	1	6	-0.7380073800738	4	Burevestnik, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	55.4144	43.9536	9259711	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20251027104500	https://charter97.org/en/news/2025/10/27/660698/
1270884021	20251027	202510	2025	2025.8137	GOV	DICTATOR						GOV			RUS	KURSK	RUS								0	0874	087	08	2	10.0	2	1	2	-5.13513513513514	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kupyansk, Kharkivs'ka Oblast', Ukraine	UP	UP07	28549	49.7209	37.5998	-1044158	5	Kursk Oblast, Kurskaya Oblast', Russia	RS	RS41	25068	51.5	36	-2941655	20251027104500	https://charter97.org/en/news/2025/10/27/660710/
1270884022	20251027	202510	2025	2025.8137	GOV	DICTATOR						GOV			RUS	KURSK	RUS								0	0874	087	08	2	10.0	6	1	6	-5.13513513513514	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	5	Kursk Oblast, Kurskaya Oblast', Russia	RS	RS41	25068	51.5	36	-2941655	4	Kupyansk, Kharkivs'ka Oblast', Ukraine	UP	UP07	28549	49.7209	37.5998	-1044158	20251027104500	https://charter97.org/en/news/2025/10/27/660710/
1270884023	20251027	202510	2025	2025.8137	GOV	DICTATOR						GOV			RUS	KURSK	RUS								0	0874	087	08	2	10.0	2	1	2	-5.13513513513514	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	5	Kursk Oblast, Kurskaya Oblast', Russia	RS	RS41	25068	51.5	36	-2941655	5	Kursk Oblast, Kurskaya Oblast', Russia	RS	RS41	25068	51.5	36	-2941655	20251027104500	https://charter97.org/en/news/2025/10/27/660710/
1270884024	20251027	202510	2025	2025.8137	GOV	AUTHORITIES						GOV			SCGSRB	SERBIA	SRB								1	141	141	14	3	-6.5	3	1	3	-1.47874306839187	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20251027104500	https://balkaninsight.com/2025/10/27/serbia-faces-harsh-criticism-from-eu-but-consequences-depend-on-epp/
1270884025	20251027	202510	2025	2025.8137	GOV	GOVERNMENT						GOV			SLE	SIERRA LEONE	SLE								1	051	051	05	1	3.4	10	1	10	-1.60256410256411	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20251027104500	https://www.thesierraleonetelegraph.com/government-affirms-jos-leijdekkers-stay-in-sierra-leone/
1270884026	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			THA	THAILAND	THA								1	040	040	04	1	1.0	5	1	5	7.46268656716417	1	Cambodia	CB	CB		13	105	CB	1	Thailand	TH	TH		15	100	TH	1	Cambodia	CB	CB		13	105	CB	20251027104500	https://www.gdnonline.com:443/Details/1366914
1270884027	20251027	202510	2025	2025.8137	GOV	EMBASSY						GOV			THA	THAI	THA								1	073	073	07	2	7.4	2	1	2	-4.76190476190477	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20251027104500	https://mindanaoexaminer.com/ph-evacuates-6-filipinos-thai-from-tripoli/
1270884028	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								1	020	020	02	1	3.0	2	1	2	-5.65476190476191	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	20251027104500	https://www.straitstimes.com/world/europe/Montenegro-detains-dozens-of-Turks-Azeris-after-weekend-violence
1270884029	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			TUR	TURKISH	TUR								1	0353	035	03	1	7.0	2	1	2	-5.65476190476191	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	20251027104500	https://www.straitstimes.com/world/europe/Montenegro-detains-dozens-of-Turks-Azeris-after-weekend-violence
1270884030	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			TURCVL	TURKISH	TUR					CVL			1	020	020	02	1	3.0	6	1	6	-5.65476190476191	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	20251027104500	https://www.straitstimes.com/world/europe/Montenegro-detains-dozens-of-Turks-Azeris-after-weekend-violence
1270884031	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			TURCVL	TURKISH	TUR					CVL			1	0353	035	03	1	7.0	6	1	6	-5.65476190476191	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	4	Azeri, Hatay, Turkey	TU	TU31	26314	36.8158	36.5853	6269826	20251027104500	https://www.straitstimes.com/world/europe/Montenegro-detains-dozens-of-Turks-Azeris-after-weekend-violence
1270884032	20251027	202510	2025	2025.8137	GOV	MINIST						GOV			TWN	TAIWAN	TWN								1	051	051	05	1	3.4	4	1	4	3.4375	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251027104500	https://en.antaranews.com/news/388181/taiwan-showcases-asia-pacific-leadership-in-circular-economy-at-apcer-hotspot-2025
1270884033	20251027	202510	2025	2025.8137	GOV	ADMINISTRATION						GOV			TWN	TAIWAN	TWN								1	190	190	19	4	-10.0	8	1	8	-1.09289617486339	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20251027104500	https://www.bbc.co.uk/sounds/play/w3ct7178
1270884034	20251027	202510	2025	2025.8137	GOV	ADMINISTRATION						GOV			TWN	TAIWAN	TWN								1	190	190	19	4	-10.0	2	1	2	-1.09289617486339	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20251027104500	https://www.bbc.co.uk/sounds/play/w3ct7178
1270884035	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-1.35004821600772	2	California, United States	US	USCA		36.17	-119.746	CA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251027104500	https://www.yahoo.com/news/articles/white-house-targets-voting-trump-095500578.html
1270884036	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								0	015	015	01	1	0.0	10	1	10	-0.96367679762788	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251027104500	https://www.yahoo.com/news/articles/mamdani-spanberger-sherrill-win-mean-100000036.html
1270884037	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			USA	THE US	USA								1	020	020	02	1	3.0	3	1	3	0.37313432835821	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251027104500	https://www.yahoo.com/news/articles/plan-trump-run-third-term-100528218.html
1270884038	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	030	030	03	1	4.0	4	1	4	-4.59715639810426	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251027104500	https://www.yahoo.com/news/articles/cases-could-unleash-trump-war-100000234.html
1270884039	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								0	030	030	03	1	4.0	6	1	6	-4.59715639810426	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251027104500	https://www.yahoo.com/news/articles/cases-could-unleash-trump-war-100000234.html
1270884040	20251027	202510	2025	2025.8137	GOV	MAYOR						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	3.16265060240964	3	University Of Connecticut, Connecticut, United States	US	USCT	CT003	41.7768	-72.7054	211684	3	University Of Connecticut, Connecticut, United States	US	USCT		41.7768	-72.7054	211684	3	University Of Connecticut, Connecticut, United States	US	USCT		41.7768	-72.7054	211684	20251027104500	https://dailycampus.com/2025/10/27/new-bridgeport-promise-expected-to-support-uconn-class-of-2030/
1270884041	20251027	202510	2025	2025.8137	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.37313432835821	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251027104500	https://www.yahoo.com/news/articles/plan-trump-run-third-term-100528218.html
1270884042	20251027	202510	2025	2025.8137	GOV	KING						GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	0.25906735751296	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20251027104500	https://www.yahoo.com/news/articles/lone-woman-staged-no-kings-100055817.html
1270884043	20251027	202510	2025	2025.8137	GOV	ADMINISTRATION						GOV			USA	CHICAGO	USA								1	050	050	05	1	3.5	3	1	3	-1.38248847926268	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251027104500	https://www.yahoo.com/news/articles/chicago-head-start-providers-families-100000282.html
1270884044	20251027	202510	2025	2025.8137	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	6	1	6	-3.85136967724437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	United States	US	US		39.828175	-98.5795	US	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20251027104500	https://ict.org.il/the-rise-of-the-islamic-state-in-africa-in-the-sahel-west-and-east-africa/
1270884045	20251027	202510	2025	2025.8137	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	1	1	1	-3.85136967724437	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	20251027104500	https://ict.org.il/the-rise-of-the-islamic-state-in-africa-in-the-sahel-west-and-east-africa/
1270884046	20251027	202510	2025	2025.8137	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	1	1	1	-3.85136967724437	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20251027104500	https://ict.org.il/the-rise-of-the-islamic-state-in-africa-in-the-sahel-west-and-east-africa/
1270884047	20251027	202510	2025	2025.8137	GOV	ADMINISTRATION						GOV			USA	CHICAGO	USA								1	160	160	16	4	-4.0	3	1	3	-1.38248847926268	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251027104500	https://www.yahoo.com/news/articles/chicago-head-start-providers-families-100000282.html
1270884048	20251027	202510	2025	2025.8137	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-2.93733681462141	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251027104500	https://www.yahoo.com/news/articles/gig-workers-street-vendors-day-100000039.html
