1268105146	20251012	202510	2025	2025.7726											IRL	IRELAND	IRL								1	051	051	05	1	3.4	1	1	1	1.7921146953405	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20251012001500	https://www.chronofhorse.com/article/coleman-is-perfect-to-widens-lead-at-us-equestrian-open-eventing-final/
1268105147	20251012	202510	2025	2025.7726											IRLREL	DUBLIN	IRL								0	040	040	04	1	1.0	8	1	8	-1.64512338425382	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251012001500	https://www.irishtimes.com/opinion/2025/10/12/rite-and-reason-when-soline-humbert-went-public-with-her-vocation-to-be-a-priest-she-got-threats-and-abuse/
1268105148	20251012	202510	2025	2025.7726											IRN	SHIRAZ	IRN								1	036	036	03	1	4.0	8	1	8	0	0								4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756729/An-Insider
1268105149	20251012	202510	2025	2025.7726											IRN	SHIRAZ	IRN								1	043	043	04	1	2.8	18	1	10	0	0								4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756729/An-Insider
1268105150	20251012	202510	2025	2025.7726											ISR	TEL AVIV	ISR								0	013	013	01	1	0.4	5	1	5	-2.88065843621399	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://athens-times.com/donald-trump-on-gaza-ceasefire-great-deal-for-everyone-hostages-to-return-monday/
1268105151	20251012	202510	2025	2025.7726											ISR	ISRAEL	ISR								1	036	036	03	1	4.0	10	1	10	2.78688524590164	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://redstate.com/nick-arama/2025/10/11/trump-cheered-in-israel-even-cnn-makes-stunning-statements-about-him-and-obama-n2194974
1268105152	20251012	202510	2025	2025.7726											ISR	ISRAELI	ISR								1	042	042	04	1	1.9	20	1	10	-5.88235294117643	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251012001500	https://biztoc.com/x/b6e82163eda6f8b6
1268105153	20251012	202510	2025	2025.7726											ISR	ISRAEL	ISR								0	073	073	07	2	7.4	2	1	2	-3.51851851851852	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailymail.co.uk/news/article-15184197/Its-time-come-home-Israeli-Juliet-awaiting-Romeos-release-kidnapped-Hamas-October-7.html
1268105154	20251012	202510	2025	2025.7726											ITA	TUSCANY	ITA								0	043	043	04	1	2.8	5	1	5	6.07424071991001	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251012001500	https://www.islands.com/1988101/james-suite-boutique-florence-hotel-private-palace-luxury-suites-cocktails-city-views/
1268105155	20251012	202510	2025	2025.7726											ITA	ITALY	ITA								1	173	173	17	4	-5.0	4	1	4	-5.5793991416309	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251012001500	https://cnycentral.com/news/local/rome-man-arrested-for-alleged-sexual-abuse-of-child-oneida-county-sheriffs-office-says
1268105156	20251012	202510	2025	2025.7726											LEG	LAWMAKER						LEG			1	040	040	04	1	1.0	2	1	2	-2.27272727272728	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20251012001500	https://omaha.com/news/nation-world/article_63c7a608-3399-5964-a228-6dae532f8d77.html
1268105157	20251012	202510	2025	2025.7726											MED	PUBLIC TELEVISION						MED			1	040	040	04	1	1.0	20	1	20	4.13154097364624	0								0								0								20251012001500	https://www.wrdw.com/2025/10/11/paine-college-students-preparing-annual-christmas-play/
1268105158	20251012	202510	2025	2025.7726											NLD	THE NETHERLAND	NLD								1	042	042	04	1	1.9	5	1	5	-4.59770114942529	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251012001500	https://www.tvguide.co.uk/schedule/19dc9e71-e02b-569f-8b99-cde073ffa059/most-haunted
1268105159	20251012	202510	2025	2025.7726											OPP	PROTESTER						OPP			0	140	140	14	3	-6.5	3	1	3	-7.64192139737991	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251012001500	https://omaha.com/news/nation-world/article_a2ae713d-0aa5-5cb1-be6e-7fb54b70afc9.html
1268105160	20251012	202510	2025	2025.7726											PAK	PAKISTAN	PAK								0	030	030	03	1	4.0	8	1	8	3.53159851301115	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20251012001500	https://nagalandpost.com/white-house-slams-nobel-committee/
1268105161	20251012	202510	2025	2025.7726											PAK	PAKISTAN	PAK								0	030	030	03	1	4.0	2	1	2	3.53159851301115	0								1	India	IN	IN		20	77	IN	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20251012001500	https://nagalandpost.com/white-house-slams-nobel-committee/
1268105162	20251012	202510	2025	2025.7726											PAK	PAKISTAN	PAK								0	052	052	05	1	3.5	10	1	10	-3.75391032325339	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251012001500	https://torontosun.com/news/world/pakistani-taliban-claim-attacks-that-killed-23
1268105163	20251012	202510	2025	2025.7726											PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	8	2	8	-5.24781341107871	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251012001500	http://www.vietnamtribune.com/news/278631153/saudi-arabia-calls-for-self-restraint-as-clashes-erupt-along-pak-afghan-border
1268105164	20251012	202510	2025	2025.7726											PER	PERUVIAN	PER								1	130	130	13	3	-4.4	7	1	7	-4.10094637223975	0								1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20251012001500	https://nagalandpost.com/perus-congress-leader-jose-jeri-sworn-in-as-president/
1268105165	20251012	202510	2025	2025.7726											PSE	GAZA	PSE								1	042	042	04	1	1.9	4	2	4	-4.32595829147554	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/drones-capture-staggering-images-of-gaza-devastation-as-people-find-nothing-left-13448708
1268105166	20251012	202510	2025	2025.7726											PSE	PALESTINIAN	PSE								0	043	043	04	1	2.8	4	1	4	-3.87374461979914	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105167	20251012	202510	2025	2025.7726											PSE	PALESTINIAN	PSE								0	0841	084	08	2	7.0	2	1	2	-3.87374461979914	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105168	20251012	202510	2025	2025.7726											PSE	PALESTINIAN	PSE								1	180	180	18	4	-9.0	3	1	3	-2.80504908835905	0								4	Malegaon, Maharashtra, India	IN	IN16	70181	19.2833	77.2667	-2103453	4	Malegaon, Maharashtra, India	IN	IN16	70181	19.2833	77.2667	-2103453	20251012001500	http://www.arabherald.com/news/278630981/lack-of-clarity-about-gaza-peace-planthey-are-working-like-real-estate-project-owaisi
1268105169	20251012	202510	2025	2025.7726											PSE	PALESTINIAN	PSE								1	180	180	18	4	-9.0	2	1	2	-2.80504908835905	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Malegaon, Maharashtra, India	IN	IN16	70181	19.2833	77.2667	-2103453	20251012001500	http://www.arabherald.com/news/278630981/lack-of-clarity-about-gaza-peace-planthey-are-working-like-real-estate-project-owaisi
1268105170	20251012	202510	2025	2025.7726											QAT	QATAR	QAT								1	046	046	04	1	7.0	1	1	1	-3.87374461979914	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105171	20251012	202510	2025	2025.7726											QAT	DOHA	QAT								1	046	046	04	1	7.0	2	1	2	-3.87374461979914	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105172	20251012	202510	2025	2025.7726											RUS	RUSSIA	RUS								0	010	010	01	1	0.0	2	1	2	-0.814332247557	0								4	Terez, Khanty-Mansiyskiy Avtonomnyy Okrug, Russia	RS	RS32	25107	59.7667	65.5	-3017963	4	Terez, Khanty-Mansiyskiy Avtonomnyy Okrug, Russia	RS	RS32	25107	59.7667	65.5	-3017963	20251012001500	https://www.wjcl.com/article/teddy-bear-artifact-holocaust-boston-museum/69007299
1268105173	20251012	202510	2025	2025.7726											RUS	RUSSIA	RUS								0	040	040	04	1	1.0	4	1	4	0.37267080745341	0								4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20251012001500	https://nagalandpost.com/n-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim/
1268105174	20251012	202510	2025	2025.7726											RUS	RUSSIA	RUS								0	046	046	04	1	7.0	4	1	4	0.37267080745341	0								4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20251012001500	https://nagalandpost.com/n-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim/
1268105175	20251012	202510	2025	2025.7726											THA	NAKHON RATCHASIMA	THA								1	173	173	17	4	-5.0	4	1	4	3.92156862745098	0								4	Nakhon Ratchasima, Nakhon Ratchasima, Thailand	TH	TH27	26712	14.9716	102.083	-3251558	4	Nakhon Ratchasima, Nakhon Ratchasima, Thailand	TH	TH27	26712	14.9716	102.083	-3251558	20251012001500	https://nagalandpost.com/trance-effect-to-represent-india-at-big-mountain-music-festival-in-thailand/
1268105176	20251012	202510	2025	2025.7726											TJK	DUSHANBE	TJK								0	042	042	04	1	1.9	7	1	7	0.1601708489055	0								4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	20251012001500	http://www.arabherald.com/news/278630933/the-post-soviet-era-is-over-the-eurasian-one-just-began
1268105177	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-6.63349917081261	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	France	FR	FR		46	2	FR	20251012001500	https://www.pressdemocrat.com/2025/10/11/palisades-fire-suspect-placed-gun-in-stuffed-animal-made-recent-fire-threat-feds-allege/
1268105178	20251012	202510	2025	2025.7726											USA	LOS ANGELES	USA								0	036	036	03	1	4.0	5	1	5	-6.63349917081261	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20251012001500	https://www.pressdemocrat.com/2025/10/11/palisades-fire-suspect-placed-gun-in-stuffed-animal-made-recent-fire-threat-feds-allege/
1268105179	20251012	202510	2025	2025.7726											USA	WASHINGTON	USA								0	036	036	03	1	4.0	5	1	5	-3.51851851851852	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251012001500	https://www.dailymail.co.uk/news/article-15184197/Its-time-come-home-Israeli-Juliet-awaiting-Romeos-release-kidnapped-Hamas-October-7.html
1268105180	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	2	-0.814332247557	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	4	Terez, Khanty-Mansiyskiy Avtonomnyy Okrug, Russia	RS	RS32	25107	59.7667	65.5	-3017963	20251012001500	https://www.wjcl.com/article/teddy-bear-artifact-holocaust-boston-museum/69007299
1268105181	20251012	202510	2025	2025.7726											USA	PHOENIX	USA								0	040	040	04	1	1.0	2	1	2	-4.80349344978166	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20251012001500	https://ktar.com/arizona-news/domestic-incident-south-phoenix/5760442/
1268105182	20251012	202510	2025	2025.7726											USA	LOS ANGELES	USA								1	042	042	04	1	1.9	10	1	10	-1.51515151515151	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251012001500	https://www.nytimes.com/athletic/live-blogs/cubs-vs-brewers-live-updates-mlb-nlds-game-5-score-result/pUPreuceIwSd/
1268105183	20251012	202510	2025	2025.7726											USA	WASHINGTON	USA								0	046	046	04	1	7.0	1	1	1	-3.51851851851852	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailymail.co.uk/news/article-15184197/Its-time-come-home-Israeli-Juliet-awaiting-Romeos-release-kidnapped-Hamas-October-7.html
1268105184	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								0	046	046	04	1	7.0	3	2	3	-2.68799102132436	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251012001500	https://omaha.com/news/nation-world/article_63c7a608-3399-5964-a228-6dae532f8d77.html
1268105185	20251012	202510	2025	2025.7726											USA	AMERICAN	USA								0	046	046	04	1	7.0	3	1	3	-2.58358662613982	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105186	20251012	202510	2025	2025.7726											USA	THE US	USA								0	050	050	05	1	3.5	5	1	5	-2.58358662613982	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105187	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-3.51851851851852	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251012001500	https://www.dailymail.co.uk/news/article-15184197/Its-time-come-home-Israeli-Juliet-awaiting-Romeos-release-kidnapped-Hamas-October-7.html
1268105188	20251012	202510	2025	2025.7726											USA	PHOENIX	USA								0	0841	084	08	2	7.0	2	1	2	-4.80349344978166	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20251012001500	https://ktar.com/arizona-news/domestic-incident-south-phoenix/5760442/
1268105189	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								1	0874	087	08	2	10.0	2	1	2	-0.17064846416382	0								3	Seven Devils, Washington, United States	US	USWA		48.6768	-118.016	1528812	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20251012001500	https://www.union-bulletin.com/explore/outdoor_recreation/happy-trails-fall-hikers-mine-for-gold-in-blue-mountains/article_37ae7e9c-7ca0-4d03-9f72-a75d47d1b2eb.html
1268105190	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								1	0874	087	08	2	10.0	2	1	2	-0.17064846416382	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20251012001500	https://www.union-bulletin.com/explore/outdoor_recreation/happy-trails-fall-hikers-mine-for-gold-in-blue-mountains/article_37ae7e9c-7ca0-4d03-9f72-a75d47d1b2eb.html
1268105191	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-12.5	0								3	Chandler Police Department, Arizona, United States	US	USAZ		33.3015	-111.838	2672256	3	Chandler Police Department, Arizona, United States	US	USAZ		33.3015	-111.838	2672256	20251012001500	https://ktar.com/arizona-news/shooting-chandler/5760487/
1268105192	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-1.19760479041916	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251012001500	https://www.dailyrecord.co.uk/entertainment/celebrity/diane-keatons-lifelong-struggle-eating-36053644
1268105193	20251012	202510	2025	2025.7726											USA	TENNESSEE	USA								1	190	190	19	4	-10.0	4	1	4	-4.75095785440613	0								3	Cockeysville, Maryland, United States	US	USMD	MD005	39.4812	-76.6439	589994	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20251012001500	https://www.pressdemocrat.com/2025/10/10/16-people-died-in-a-blast-at-a-tennessee-explosives-factory-early-friday-the-sheriff-says/
1268105194	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-4.75095785440613	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20251012001500	https://www.pressdemocrat.com/2025/10/10/16-people-died-in-a-blast-at-a-tennessee-explosives-factory-early-friday-the-sheriff-says/
1268105195	20251012	202510	2025	2025.7726											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-4.75095785440613	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Cockeysville, Maryland, United States	US	USMD	MD005	39.4812	-76.6439	589994	20251012001500	https://www.pressdemocrat.com/2025/10/10/16-people-died-in-a-blast-at-a-tennessee-explosives-factory-early-friday-the-sheriff-says/
